BEVOEGD GEZAG NUMMER;GROEPERING;BEVOEGD GEZAG NAAM;JAAR;3.1 - RIJKSBIJDRAGEN;3.2 - OVERIGE OVERHEIDSBIJDRAGEN EN -SUBSIDIES;3.3 - COLLEGE-, CURSUS-, LES- EN EXAMENGELDEN;3.4 - BATEN IN OPDRACHT VAN DERDEN;3.5 - OVERIGE BATEN;4.1 - PERSONEELSLASTEN;4.2 - AFSCHRIJVINGEN;4.3 - HUISVESTINGSLASTEN;4.4 - OVERIGE LASTEN;5 - FINANCIËLE BATEN EN LASTEN;6 - BELASTINGEN;7 - RESULTAAT DEELNEMINGEN;9 - BUITENGEWOON RESULTAAT;HR-GEREALISSERDE HERWAARDERING;NETRES - NETTO RESULTAAT;RESNB - RESULTAAT NA BELASTINGEN;RESUL - RESULTAAT;SALDO - SALDO BATEN EN LASTEN;TOTB - TOTAAL BATEN;TOTL - TOTAAL LASTEN;TOTRES - TOTAAL RESULTAAT
30357;PO2;Stg Kath Ond Zeewolde;2014;2.257.538;2.292;;;105.671;2.079.469;40.833;171.037;206.306;3.112;;;;;-129.032;-129.032;-129.032;-132.144;2.365.501;2.497.645;-129.032
30357;PO2;Stg Kath Ond Zeewolde;2015;2.307.421;3.208;;;54.788;1.934.227;38.822;215.802;154.705;981;;;;;22.842;22.842;22.842;21.861;2.365.417;2.343.556;22.842
30605;REC;Zozijn Daniël de Brouwerschool;2011;3.556.418;35.480;;;17.390;2.847.025;37.740;157.861;185.481;18.000;;;;;399.181;399.181;399.181;381.181;3.609.288;3.228.107;399.181
30605;REC;Zozijn Daniël de Brouwerschool;2012;3.572.505;48.721;;;12.351;2.932.814;56.324;139.559;233.899;31.870;;;;;302.851;302.851;302.851;270.981;3.633.577;3.362.596;302.851
30605;REC;Zozijn Daniël de Brouwerschool;2013;3.731.292;70.383;;;35.222;2.999.851;60.293;146.081;314.324;39.451;;;;;355.799;355.799;355.799;316.348;3.836.897;3.520.549;355.799
30605;REC;Zozijn Daniël de Brouwerschool;2014;3.734.760;42.177;;;34.194;3.150.069;58.912;156.471;240.991;37.541;;;;;242.229;242.229;242.229;204.688;3.811.131;3.606.443;242.229
30605;REC;Zozijn Daniël de Brouwerschool;2015;4.028.189;45.650;;;33.045;3.315.745;54.806;283.258;246.744;34.768;;;;;241.099;241.099;241.099;206.331;4.106.884;3.900.553;241.099
30673;PO2;Herv Scholen Voorthuizen;2011;2.336.341;;;;135.915;2.078.385;90.425;174.728;285.193;25.089;;;;;-131.386;-131.386;-131.386;-156.475;2.472.256;2.628.731;-131.386
30673;PO2;Herv Scholen Voorthuizen;2012;2.328.799;3.000;;;104.872;2.215.825;90.027;175.263;245.522;18.019;;;;;-271.947;-271.947;-271.947;-289.966;2.436.671;2.726.637;-271.947
30673;PO2;Herv Scholen Voorthuizen;2013;2.420.554;;;;99.093;1.985.761;83.168;167.840;259.516;10.482;;;;;33.844;33.844;33.844;23.362;2.519.647;2.496.285;33.844
30673;PO2;Herv Scholen Voorthuizen;2014;2.324.753;;;;51.447;1.924.026;78.978;168.459;248.923;9.355;;;;;-34.831;-34.831;-34.831;-44.186;2.376.200;2.420.386;-34.831
30673;PO2;Herv Scholen Voorthuizen;2015;2.380.291;;;;58.262;1.930.568;74.624;174.210;231.854;9.014;;;;;36.311;36.311;36.311;27.297;2.438.553;2.411.256;36.311
30700;PO1;Chr Bao op Ref Grondslag;2011;604.206;17.949;;;36.682;512.355;14.802;30.049;107.515;3.412;;;;;-2.472;-2.472;-2.472;-5.884;658.837;664.721;-2.472
30700;PO1;Chr Bao op Ref Grondslag;2012;607.147;5.493;;;19.832;490.876;25.497;27.090;70.029;4.048;;;;;23.028;23.028;23.028;18.980;632.472;613.492;23.028
30700;PO1;Chr Bao op Ref Grondslag;2013;621.751;8.844;;;15.267;453.365;14.693;32.285;81.105;3.003;;;;;67.417;67.417;67.417;64.414;645.862;581.448;67.417
30700;PO1;Chr Bao op Ref Grondslag;2014;607.234;6.644;;;29.384;540.462;16.233;25.859;88.081;2.493;;;;;-24.880;-24.880;-24.880;-27.373;643.262;670.635;-24.880
30700;PO1;Chr Bao op Ref Grondslag;2015;621.849;;;;20.601;509.440;21.439;47.258;127.078;1.282;;;;;-61.483;-61.483;-61.483;-62.765;642.450;705.215;-61.483
30701;PO1;Alg Bijz Ond Heemstede;2011;841.963;10.645;;;65.590;757.557;30.200;52.965;85.789;4.439;;;;;-3.874;-3.874;-3.874;-8.313;918.198;926.511;-3.874
30701;PO1;Alg Bijz Ond Heemstede;2012;873.647;10.236;;;71.543;767.515;26.488;51.727;95.007;5.498;;;;;20.187;20.187;20.187;14.689;955.426;940.737;20.187
30701;PO1;Alg Bijz Ond Heemstede;2013;914.180;22.967;;;94.159;822.201;26.335;75.699;98.934;4.284;;;;;12.421;12.421;12.421;8.137;1.031.306;1.023.169;12.421
30701;PO1;Alg Bijz Ond Heemstede;2014;927.103;12.633;;;89.685;801.435;26.523;57.800;101.761;3.018;;;;;44.920;44.920;44.920;41.902;1.029.421;987.519;44.920
30701;PO1;Alg Bijz Ond Heemstede;2015;1.002.920;18.104;;;64.950;803.653;26.572;124.242;103.435;2.270;;;;;30.342;30.342;30.342;28.072;1.085.974;1.057.902;30.342
30703;PO1;SEB;2011;1.307.793;102.006;;;32.053;1.242.273;28.803;87.011;138.994;9.510;;;;;-45.719;-45.719;-45.719;-55.229;1.441.852;1.497.081;-45.719
30703;PO1;SEB;2012;1.291.415;137.512;;;31.106;1.209.849;32.972;91.345;119.021;5.627;;;;;12.473;12.473;12.473;6.846;1.460.033;1.453.187;12.473
30703;PO1;SEB;2013;1.343.444;116.152;;;79.061;1.260.872;32.553;88.029;146.884;2.728;;;;;13.047;13.047;13.047;10.319;1.538.657;1.528.338;13.047
30703;PO1;SEB;2014;1.398.184;94.073;;;52.366;1.196.505;33.085;105.384;137.742;4.248;;;;;76.155;76.155;76.155;71.907;1.544.623;1.472.716;76.155
30703;PO1;SEB;2015;1.501.272;81.048;;;133.263;1.317.777;30.468;75.971;155.375;5.250;;;;;141.242;141.242;141.242;135.992;1.715.583;1.579.591;141.242
30709;PO3;Stichting Hindoe Onderwijs;2011;6.457.248;487.240;;;411.411;6.520.726;176.848;344.853;797.638;120.882;;;;;-363.284;-363.284;-363.284;-484.166;7.355.899;7.840.065;-363.284
30709;PO3;Stichting Hindoe Onderwijs;2012;6.398.945;390.656;;;393.588;6.392.941;182.361;425.899;746.193;124.728;;;;;-439.477;-439.477;-439.477;-564.205;7.183.189;7.747.394;-439.477
30709;PO3;Stichting Hindoe Onderwijs;2013;6.615.912;397.256;;;306.402;6.208.708;168.353;417.499;773.257;79.313;;;;;-168.934;-168.934;-168.934;-248.247;7.319.570;7.567.817;-168.934
30709;PO3;Stichting Hindoe Onderwijs;2014;6.253.360;262.640;;;246.009;5.953.985;170.301;422.024;804.116;45.625;;;;;-542.792;-542.792;-542.792;-588.417;6.762.009;7.350.426;-542.792
30709;PO3;Stichting Hindoe Onderwijs;2015;6.416.419;275.946;;;257.948;6.044.246;170.233;446.627;809.316;16.659;;;;;-503.450;-503.450;-503.450;-520.109;6.950.313;7.470.422;-503.450
30715;PO1;Stg Bo Alg Grdslag Mburg;2011;1.625.606;4.836;;;201.283;1.480.899;41.033;114.325;169.552;1.852;;;;;27.768;27.768;27.768;25.916;1.831.725;1.805.809;27.768
30715;PO1;Stg Bo Alg Grdslag Mburg;2012;1.697.134;4.836;;;227.573;1.477.719;35.438;110.056;163.758;2.365;;;;;144.937;144.937;144.937;142.572;1.929.543;1.786.971;144.937
30715;PO1;Stg Bo Alg Grdslag Mburg;2013;1.870.711;4.388;;;217.262;1.535.897;35.797;134.969;189.213;1.666;;;;;198.151;198.151;198.151;196.485;2.092.361;1.895.876;198.151
30715;PO1;Stg Bo Alg Grdslag Mburg;2014;1.845.221;9.562;;;242.774;1.611.876;43.117;133.035;206.841;2.979;;;;;105.667;105.667;105.667;102.688;2.097.557;1.994.869;105.667
30715;PO1;Stg Bo Alg Grdslag Mburg;2015;2.006.346;3.030;;;180.399;1.727.273;49.340;185.486;209.599;2.400;;;;;20.477;20.477;20.477;18.077;2.189.775;2.171.698;20.477
30725;PO1;Stg Islamitische Basissc;2011;1.331.489;85.619;;;73.093;1.332.830;21.897;81.533;157.899;-245;;;;;-104.203;-104.203;-104.203;-103.958;1.490.201;1.594.159;-104.203
30725;PO1;Stg Islamitische Basissc;2012;1.354.954;77.617;;;106.443;1.302.876;34.443;86.554;156.650;-262;;;;;-41.771;-41.771;-41.771;-41.509;1.539.014;1.580.523;-41.771
30725;PO1;Stg Islamitische Basissc;2013;1.396.815;80.509;;;62.814;1.224.112;35.818;93.678;166.702;6;;;;;19.834;19.834;19.834;19.828;1.540.138;1.520.310;19.834
30725;PO1;Stg Islamitische Basissc;2014;1.477.562;96.914;;;53.902;1.299.886;35.436;69.239;210.283;-27;;;;;13.507;13.507;13.507;13.534;1.628.378;1.614.844;13.507
30725;PO1;Stg Islamitische Basissc;2015;1.810.500;129.229;;;21.911;1.471.475;33.031;152.584;216.265;-89;;;;;88.196;88.196;88.196;88.285;1.961.640;1.873.355;88.196
30731;PO3;SIPOR;2011;6.035.170;526.001;;;163.444;4.885.937;162.642;420.557;798.793;12.788;;;;;469.474;469.474;469.474;456.686;6.724.615;6.267.929;469.474
30731;PO3;SIPOR;2012;6.440.278;350.371;;;164.618;5.226.558;141.145;469.988;771.583;41.198;;;;;387.191;387.191;387.191;345.993;6.955.267;6.609.274;387.191
30731;PO3;SIPOR;2013;7.020.734;517.540;;;351.337;5.517.146;146.492;488.104;833.454;36.835;;;;;941.250;941.250;941.250;904.415;7.889.611;6.985.196;941.250
30731;PO3;SIPOR;2014;7.380.898;1.013.019;;;284.510;5.889.082;155.291;461.123;1.264.742;38.577;;;;;946.766;946.766;946.766;908.189;8.678.427;7.770.238;946.766
30731;PO3;SIPOR;2015;8.027.296;1.038.626;;;257.312;6.095.204;194.322;671.225;1.696.700;39.547;;;;;705.330;705.330;705.330;665.783;9.323.234;8.657.451;705.330
30742;PO3;Stg Samenwsch So Vso Dh;2011;7.000.019;300.663;;;903.289;6.543.370;242.391;330.894;639.546;-22.520;;;;;425.250;425.250;425.250;447.770;8.203.971;7.756.201;425.250
30742;PO3;Stg Samenwsch So Vso Dh;2012;6.678.872;350.384;;;871.989;6.438.522;257.056;371.570;609.321;-13.885;;;;;210.891;210.891;210.891;224.776;7.901.245;7.676.469;210.891
30742;PO3;Stg Samenwsch So Vso Dh;2013;6.539.674;349.446;;;786.678;6.204.838;252.391;412.114;477.751;-24.781;;;;;303.923;303.923;303.923;328.704;7.675.798;7.347.094;303.923
30742;PO3;Stg Samenwsch So Vso Dh;2014;6.241.065;315.173;;;1.077.127;6.080.314;220.233;426.844;456.930;-28.309;;;;;420.735;420.735;420.735;449.044;7.633.365;7.184.321;420.735
30742;PO3;Stg Samenwsch So Vso Dh;2015;6.338.968;95.875;;;264.150;5.664.712;196.860;38.406;455.306;-161.070;;;;;182.639;182.639;182.639;343.709;6.698.993;6.355.284;182.639
30815;REC;Stg J.C. Pleysierschool;2011;12.783.633;560.783;;;1.885.661;12.117.074;289.565;1.277.320;1.224.091;1.161;;;;;323.188;323.188;323.188;322.027;15.230.077;14.908.050;323.188
30815;REC;Stg J.C. Pleysierschool;2012;12.227.943;439.992;;;1.977.400;11.559.564;225.894;1.144.231;838.597;42.151;;;;;919.200;919.200;919.200;877.049;14.645.335;13.768.286;919.200
30815;REC;Stg J.C. Pleysierschool;2013;11.550.205;448.846;;;1.725.025;11.221.108;239.080;977.341;975.637;34.393;;;;;345.303;345.303;345.303;310.910;13.724.076;13.413.166;345.303
30815;REC;Stg J.C. Pleysierschool;2014;11.128.414;424.378;;;1.188.720;11.400.527;243.165;770.211;847.019;52.874;;;;;-466.536;-466.536;-466.536;-519.410;12.741.512;13.260.922;-466.536
30815;REC;Stg J.C. Pleysierschool;2015;11.592.383;460.428;;;778.541;11.251.109;247.035;842.382;956.131;36.141;;;;;-429.164;-429.164;-429.164;-465.305;12.831.352;13.296.657;-429.164
30824;PO1;Ver Alg BO Rijnwaarden;2011;1.389.292;25.595;;;19.990;1.199.313;41.442;76.015;98.008;16.442;;;;;36.541;36.541;36.541;20.099;1.434.877;1.414.778;36.541
30824;PO1;Ver Alg BO Rijnwaarden;2012;1.374.862;29.429;;;15.143;1.238.889;34.516;50.045;93.881;14.452;;;;;16.555;16.555;16.555;2.103;1.419.434;1.417.331;16.555
30824;PO1;Ver Alg BO Rijnwaarden;2013;1.390.393;20.843;;;40.020;1.241.938;29.699;67.226;86.629;7.742;;;;;33.506;33.506;33.506;25.764;1.451.256;1.425.492;33.506
30824;PO1;Ver Alg BO Rijnwaarden;2014;1.322.112;17.977;;;72.505;1.264.088;33.481;38.323;87.876;11.130;;;;;-44;-44;-44;-11.174;1.412.594;1.423.768;-44
30824;PO1;Ver Alg BO Rijnwaarden;2015;1.417.371;16.185;;;40.557;1.116.799;31.900;104.242;84.623;20.569;;;;;157.118;157.118;157.118;136.549;1.474.113;1.337.564;157.118
30834;PO1;Stg Montessori Ond;2011;596.634;44.393;;;36.378;525.338;33.809;34.845;58.996;2.603;;;;;27.020;27.020;27.020;24.417;677.405;652.988;27.020
30834;PO1;Stg Montessori Ond;2012;618.465;40.875;;;36.470;520.420;34.368;35.613;68.249;946;;;;;38.106;38.106;38.106;37.160;695.810;658.650;38.106
30834;PO1;Stg Montessori Ond;2013;619.113;16.594;;;29.037;479.445;38.055;40.474;71.832;793;;;;;35.731;35.731;35.731;34.938;664.744;629.806;35.731
30834;PO1;Stg Montessori Ond;2014;589.473;14.222;;;39.587;488.481;38.649;42.463;66.706;868;;;;;7.851;7.851;7.851;6.983;643.282;636.299;7.851
30834;PO1;Stg Montessori Ond;2015;669.555;8.724;;;65.301;536.307;40.395;55.849;75.974;622;;;;;35.677;35.677;35.677;35.055;743.580;708.525;35.677
30835;PO1;Ver v Montessori Ond;2011;1.192.663;24.668;;;126.708;1.127.108;51.457;104.322;159.116;2.329;;;;;-95.635;-95.635;-95.635;-97.964;1.344.039;1.442.003;-95.635
30835;PO1;Ver v Montessori Ond;2012;1.259.299;20.525;;;117.256;1.162.234;41.719;87.776;139.279;2.589;;;;;-31.339;-31.339;-31.339;-33.928;1.397.080;1.431.008;-31.339
30835;PO1;Ver v Montessori Ond;2013;1.357.022;19.511;;;168.759;1.193.219;31.286;125.632;143.465;2.086;;;;;53.776;53.776;53.776;51.690;1.545.292;1.493.602;53.776
30835;PO1;Ver v Montessori Ond;2014;1.374.495;1.145;;;197.348;1.278.633;33.258;103.044;155.893;2.540;;;;;4.700;4.700;4.700;2.160;1.572.988;1.570.828;4.700
30835;PO1;Ver v Montessori Ond;2015;1.523.568;1.145;;;149.662;1.354.086;38.819;103.430;149.741;1.611;;;;;29.910;29.910;29.910;28.299;1.674.375;1.646.076;29.910
30837;SBO;Ver voor Chr Spec Onderwijs;2011;523.825;1.271;;;278.469;663.540;16.671;44.197;68.619;12.484;;;;;23.022;23.022;23.022;10.538;803.565;793.027;23.022
30837;SBO;Ver voor Chr Spec Onderwijs;2012;507.443;492;;;234.105;650.667;20.834;37.829;65.064;12.003;;;;;-20.351;-20.351;-20.351;-32.354;742.040;774.394;-20.351
30837;SBO;Ver voor Chr Spec Onderwijs;2013;552.436;2.325;;;268.106;686.725;19.811;68.374;89.657;10.324;;;;;-31.376;-31.376;-31.376;-41.700;822.867;864.567;-31.376
30837;SBO;Ver voor Chr Spec Onderwijs;2014;651.174;3.711;;;159.971;687.661;20.205;33.863;99.849;8.017;;;;;-18.705;-18.705;-18.705;-26.722;814.856;841.578;-18.705
30837;SBO;Ver voor Chr Spec Onderwijs;2015;624.245;4.585;;;186.254;672.017;18.708;37.102;55.712;6.256;;;;;37.801;37.801;37.801;31.545;815.084;783.539;37.801
30847;PO1;Stg Montessori e Trad BO;2011;1.274.034;11.901;;;22.708;1.085.530;29.293;108.820;90.544;10.534;;;;;4.990;4.990;4.990;-5.544;1.308.643;1.314.187;4.990
30847;PO1;Stg Montessori e Trad BO;2012;1.272.745;3.193;;;25.386;1.061.471;30.171;98.923;94.527;9.881;;;;;26.113;26.113;26.113;16.232;1.301.324;1.285.092;26.113
30847;PO1;Stg Montessori e Trad BO;2013;1.330.095;1.736;;;23.573;1.072.404;36.912;95.358;92.949;6.298;;;;;64.079;64.079;64.079;57.781;1.355.404;1.297.623;64.079
30847;PO1;Stg Montessori e Trad BO;2014;1.284.804;;;;17.498;1.136.529;36.931;99.591;104.922;5.864;;;;;-69.807;-69.807;-69.807;-75.671;1.302.302;1.377.973;-69.807
30847;PO1;Stg Montessori e Trad BO;2015;1.515.144;2.000;;;6.407;1.194.420;36.078;138.956;110.235;4.313;;;;;48.175;48.175;48.175;43.862;1.523.551;1.479.689;48.175
30849;PO1;Stg voor Christelijk BSO;2011;771.196;6.710;;;46.372;696.583;21.517;43.518;69.068;8.784;;;;;2.376;2.376;2.376;-6.408;824.278;830.686;2.376
30849;PO1;Stg voor Christelijk BSO;2012;777.034;;;;56.403;717.912;28.922;50.646;76.184;8.030;;;;;-32.197;-32.197;-32.197;-40.227;833.437;873.664;-32.197
30849;PO1;Stg voor Christelijk BSO;2013;818.281;5.895;;;46.166;682.254;31.081;32.777;76.081;4.863;;;;;53.012;53.012;53.012;48.149;870.342;822.193;53.012
30849;PO1;Stg voor Christelijk BSO;2014;813.195;;;;52.539;698.008;31.820;43.727;90.981;4.038;;;;;5.236;5.236;5.236;1.198;865.734;864.536;5.236
30849;PO1;Stg voor Christelijk BSO;2015;858.250;;;;28.631;720.654;29.981;35.647;74.130;2.826;;;;;29.295;29.295;29.295;26.469;886.881;860.412;29.295
30852;SBO;Stg v Chr VSO;2011;1.705.957;;;;447.454;1.900.617;29.438;122.099;171.154;5.569;;;;;-64.328;-64.328;-64.328;-69.897;2.153.411;2.223.308;-64.328
30852;SBO;Stg v Chr VSO;2012;1.893.304;;;;511.201;1.957.992;32.887;122.513;209.240;6.450;;;;;88.323;88.323;88.323;81.873;2.404.505;2.322.632;88.323
30852;SBO;Stg v Chr VSO;2013;2.055.176;;;;418.887;2.048.255;42.219;155.551;180.382;3.861;;;;;51.517;51.517;51.517;47.656;2.474.063;2.426.407;51.517
30852;SBO;Stg v Chr VSO;2014;2.272.629;569;;;340.242;2.199.253;50.879;147.110;208.131;3.678;;;;;11.745;11.745;11.745;8.067;2.613.440;2.605.373;11.745
30852;SBO;Stg v Chr VSO;2015;2.680.972;;;;70.677;2.440.983;74.847;174.284;217.090;1.795;;;;;-153.760;-153.760;-153.760;-155.555;2.751.649;2.907.204;-153.760
30853;PO1;Stg Montessori Basisond;2011;1.528.296;14.364;;;65.748;1.224.434;32.560;228.733;161.469;13.111;;;;;-25.677;-25.677;-25.677;-38.788;1.608.408;1.647.196;-25.677
30853;PO1;Stg Montessori Basisond;2012;1.502.457;6.918;;;62.044;1.259.274;39.481;92.186;156.961;10.741;;;;;34.258;34.258;34.258;23.517;1.571.419;1.547.902;34.258
30853;PO1;Stg Montessori Basisond;2013;1.594.316;6.858;;;60.098;1.294.600;38.947;149.335;129.133;7.587;;;;;56.844;56.844;56.844;49.257;1.661.272;1.612.015;56.844
30853;PO1;Stg Montessori Basisond;2014;1.541.167;7.334;;;71.648;1.274.106;45.612;127.962;164.164;5.894;;;;;14.199;14.199;14.199;8.305;1.620.149;1.611.844;14.199
30853;PO1;Stg Montessori Basisond;2015;1.569.277;7.854;;;57.740;1.216.443;50.635;99.323;129.648;4.504;;;;;143.326;143.326;143.326;138.822;1.634.871;1.496.049;143.326
30855;PO1;Stg Vrye School Texel;2011;545.908;9.662;;11.575;29.070;463.561;4.390;25.629;80.984;-211;;;;;21.440;21.440;21.440;21.651;596.215;574.564;21.440
30855;PO1;Stg Vrye School Texel;2012;593.346;12.005;;12.642;36.752;485.113;4.890;26.404;119.903;499;;;;;18.934;18.934;18.934;18.435;654.745;636.310;18.934
30855;PO1;Stg Vrye School Texel;2013;618.906;14.504;;10.167;24.697;519.004;6.008;38.998;163.079;477;;;;;-58.338;-58.338;-58.338;-58.815;668.274;727.089;-58.338
30855;PO1;Stg Vrye School Texel;2014;580.437;14.102;;12.367;26.427;589.562;6.856;43.241;106.727;555;;;;;-112.498;-112.498;-112.498;-113.053;633.333;746.386;-112.498
30855;PO1;Stg Vrye School Texel;2015;606.376;13.334;;;21.118;469.415;7.303;45.578;84.367;-415;;;;;33.750;33.750;33.750;34.165;640.828;606.663;33.750
30866;REC;Stg Zonnehuizen Kind en Jeugd;2012;6.389.191;268.123;;;238.284;5.661.740;160.167;253.864;494.160;-12.178;;;;;313.489;313.489;313.489;325.667;6.895.598;6.569.931;313.489
30866;REC;Stg Zonnehuizen Kind en Jeugd;2013;6.278.633;196.000;;;329.139;5.935.770;141.353;308.391;653.739;-25.657;;;;;-261.138;-261.138;-261.138;-235.481;6.803.772;7.039.253;-261.138
30866;REC;Stg Zonnehuizen Kind en Jeugd;2014;6.149.360;165.405;;;541.095;5.942.136;32.522;230.623;442.827;-435;;;;;207.317;207.317;207.317;207.752;6.855.860;6.648.108;207.317
30882;REC;Stg Eduvier Onderwijsgroep;2011;22.291.928;639.077;;;1.607.632;20.427.392;351.365;1.195.862;2.213.745;-21.042;;;;;329.231;329.231;329.231;350.273;24.538.637;24.188.364;329.231
30882;REC;Stg Eduvier Onderwijsgroep;2012;24.807.070;1.342.694;;;1.946.303;23.259.727;371.569;1.281.749;2.426.981;18.010;;;;;774.051;774.051;774.051;756.041;28.096.067;27.340.026;774.051
30882;REC;Stg Eduvier Onderwijsgroep;2013;25.779.510;1.213.296;;;1.803.235;23.811.942;384.968;1.425.338;1.935.580;41.227;;;;;1.279.440;1.279.440;1.279.440;1.238.213;28.796.041;27.557.828;1.279.440
30882;REC;Stg Eduvier Onderwijsgroep;2014;26.446.699;1.215.645;;;1.572.987;23.747.424;522.254;1.516.110;2.041.143;19.686;;;;;1.428.086;1.428.086;1.428.086;1.408.400;29.235.331;27.826.931;1.428.086
30882;REC;Stg Eduvier Onderwijsgroep;2015;26.818.357;979.903;;;1.349.256;23.454.280;456.055;1.517.512;1.901.768;29.740;;;;;1.847.641;1.847.641;1.847.641;1.817.901;29.147.516;27.329.615;1.847.641
30883;PO3;Stg ISA;2011;4.612.169;1.049.534;;;115.931;4.194.654;66.174;511.360;893.907;6.084;;;;;117.623;117.623;117.623;111.539;5.777.634;5.666.095;117.623
30883;PO3;Stg ISA;2012;4.560.222;575.269;;;111.114;4.306.115;80.235;303.964;501.136;1.507;;;;;56.662;56.662;56.662;55.155;5.246.605;5.191.450;56.662
30883;PO3;Stg ISA;2013;4.760.792;426.496;;;154.290;3.821.042;78.130;249.834;559.811;1.222;;;;;633.983;633.983;633.983;632.761;5.341.578;4.708.817;633.983
30883;PO3;Stg ISA;2014;4.954.441;276.889;;;120.818;4.070.709;78.692;237.368;484.018;7.598;;;;;488.959;488.959;488.959;481.361;5.352.148;4.870.787;488.959
30883;PO3;Stg ISA;2015;5.451.871;252.400;;;124.736;4.606.487;105.974;379.254;590.189;4.479;;;;;151.582;151.582;151.582;147.103;5.829.007;5.681.904;151.582
30889;PO1;VER PC KO BSO ENVO BEESD;2011;766.503;17.232;;;49.703;679.114;27.195;42.457;102.160;10.289;;;;;-7.199;-7.199;-7.199;-17.488;833.438;850.926;-7.199
30889;PO1;VER PC KO BSO ENVO BEESD;2012;742.121;20.567;;;39.785;673.879;28.206;45.054;106.101;8.299;;;;;-42.468;-42.468;-42.468;-50.767;802.473;853.240;-42.468
30889;PO1;VER PC KO BSO ENVO BEESD;2013;771.189;20.693;;;37.075;649.003;26.222;44.283;94.154;5.252;;;;;20.547;20.547;20.547;15.295;828.957;813.662;20.547
30889;PO1;VER PC KO BSO ENVO BEESD;2014;725.395;22.884;;;44.950;639.942;19.477;37.743;90.244;3.773;;;;;9.596;9.596;9.596;5.823;793.229;787.406;9.596
30889;PO1;VER PC KO BSO ENVO BEESD;2015;684.452;22.165;;;20.769;587.279;20.180;48.236;81.894;2.394;;;;;-7.809;-7.809;-7.809;-10.203;727.386;737.589;-7.809
30967;PO1;Ver Sch md Bybel;2011;575.869;6.634;;;24.930;518.687;18.622;29.473;55.718;1.867;;;;;-13.200;-13.200;-13.200;-15.067;607.433;622.500;-13.200
30967;PO1;Ver Sch md Bybel;2012;564.993;2.781;;;225.845;463.761;15.972;38.001;51.175;2.103;;;;;226.813;226.813;226.813;224.710;793.619;568.909;226.813
30967;PO1;Ver Sch md Bybel;2013;581.095;2.197;;;38.046;481.273;16.576;27.265;55.367;;;;;;40.857;40.857;40.857;40.857;621.338;580.481;40.857
30967;PO1;Ver Sch md Bybel;2014;545.393;;;;42.392;474.740;14.776;25.485;59.638;11.031;;;;;24.177;24.177;24.177;13.146;587.785;574.639;24.177
30967;PO1;Ver Sch md Bybel;2015;539.941;556;;;31.182;438.356;14.548;26.479;56.993;9.494;;;;;44.797;44.797;44.797;35.303;571.679;536.376;44.797
30968;REC;St Prof Dr Leo Kanneronderwgr;2011;11.398.986;469.701;;;318.227;11.631.055;177.554;586.366;935.653;105.999;;;;;-1.037.715;-1.037.715;-1.037.715;-1.143.714;12.186.914;13.330.628;-1.037.715
30968;REC;St Prof Dr Leo Kanneronderwgr;2012;11.935.226;417.868;;;311.957;11.524.622;224.572;678.615;852.998;148.271;;;;;-467.485;-467.485;-467.485;-615.756;12.665.051;13.280.807;-467.485
30968;REC;St Prof Dr Leo Kanneronderwgr;2013;12.411.286;237.269;;;592.248;11.275.388;209.733;632.211;925.430;57.680;;;;;255.721;255.721;255.721;198.041;13.240.803;13.042.762;255.721
30968;REC;St Prof Dr Leo Kanneronderwgr;2014;13.140.727;212.907;;;440.088;11.922.892;185.172;651.715;1.232.515;101.185;;;;;-97.387;-97.387;-97.387;-198.572;13.793.722;13.992.294;-97.387
30968;REC;St Prof Dr Leo Kanneronderwgr;2015;14.412.418;179.604;;;328.296;13.926.921;197.322;979.774;1.094.599;30.998;;;;;-1.247.300;-1.247.300;-1.247.300;-1.278.298;14.920.318;16.198.616;-1.247.300
31017;PO5;Stg Het Barlake;2011;17.634.777;541.708;;;742.239;15.969.642;397.645;1.062.133;1.750.225;115.907;;;;;-145.014;-145.014;-145.014;-260.921;18.918.724;19.179.645;-145.014
31017;PO5;Stg Het Barlake;2012;17.408.031;616.849;;;586.444;15.502.186;433.451;1.070.045;1.584.640;176.603;;;;;197.605;197.605;197.605;21.002;18.611.324;18.590.322;197.605
31017;PO5;Stg Het Barlake;2013;17.722.206;508.073;;;771.160;15.124.199;468.210;1.053.870;1.466.608;81.724;;;;;970.276;970.276;970.276;888.552;19.001.439;18.112.887;970.276
31017;PO5;Stg Het Barlake;2014;17.018.090;506.620;;;848.388;15.113.028;463.679;1.285.479;1.424.937;108.504;;;;;194.479;194.479;194.479;85.975;18.373.098;18.287.123;194.479
31017;PO5;Stg Het Barlake;2015;17.576.904;405.466;;;430.033;15.134.193;511.803;1.220.227;1.516.159;50.587;;;;;80.608;80.608;80.608;30.021;18.412.403;18.382.382;80.608
31019;PO1;Stg Kievietschool;2011;689.396;9.467;;;328.005;820.309;54.368;84.228;100.648;-35.617;;;;;-68.302;-68.302;-68.302;-32.685;1.026.868;1.059.553;-68.302
31019;PO1;Stg Kievietschool;2012;704.243;35.276;;;320.260;790.900;59.013;71.724;102.168;-31.674;;;;;4.300;4.300;4.300;35.974;1.059.779;1.023.805;4.300
31019;PO1;Stg Kievietschool;2013;746.518;11.520;;;345.091;768.655;50.305;77.572;102.373;-28.943;;;;;75.281;75.281;75.281;104.224;1.103.129;998.905;75.281
