PEILDATUM;BRIN_NUMMER;BEVOEGD_GEZAG_NUMMER;TOTAAL_AANTAL_LEERLINGEN;AANTAL_LEERLINGEN_4_TOT_EN_MET_7_JAAR;AANTAL_LEERLINGEN_8_JAAR_EN_OUDER;AANTAL_GROEPEN;SCHOOLGEWICHT;GROEPSAFHANKELIJKE_MI;LEERLINGAFHANKELIJKE_MI;AANVULLENDE_MI;TOTAAL_MI
20141001;04PN;36739;249;130;119;11;0;83.902,00;93.563,54;289,90;177.755,44
20141001;04PO;61751;54;27;27;3;0;30.939,00;30.618,38;0,00;61.557,38
20141001;04PP;41425;187;81;106;8;0;65.467,00;73.521,30;0,00;138.988,30
20141001;04PQ;36778;105;44;61;5;0;47.910,00;47.215,86;0,00;95.125,86
20141001;04PR;36817;178;62;116;7;0;59.322,00;70.702,86;0,00;130.024,86
20141001;04PS;85600;65;25;40;3;0;30.939,00;34.063,14;0,00;65.002,14
20141001;04PT;37012;53;26;27;3;0;30.939,00;30.305,22;0,00;61.244,22
20141001;04PV;37038;194;98;96;8;0;65.467,00;75.713,42;0,00;141.180,42
20141001;04PW;42632;65;37;28;4;13;40.010,00;34.063,14;170,62;74.243,76
20141001;04PX;41424;232;118;114;10;0;77.757,00;87.926,66;190,50;165.874,16
20141001;04PY;41425;89;42;47;4;0;40.010,00;41.892,14;0,00;81.902,14
20141001;04PZ;20012;74;34;40;4;0;40.010,00;37.194,74;0,00;77.204,74
20141001;04QC;37545;472;234;238;20;0;141.548,00;165.590,34;409,18;307.547,52
20141001;04QD;37571;257;126;131;11;0;83.902,00;96.068,82;0,00;179.970,82
20141001;04QE;40946;268;108;160;11;0;83.902,00;99.826,74;150,74;183.879,48
20141001;04QG;37805;342;160;182;14;0;104.678,00;123.626,90;0,00;228.304,90
20141001;04QH;40714;404;206;198;17;0;123.113,00;143.669,14;349,54;267.131,68
20141001;04QI;37857;270;140;130;11;0;83.902,00;100.453,06;0,00;184.355,06
20141001;04QJ;42545;26;12;14;2;0;23.917,00;21.536,74;0,00;45.453,74
20141001;04QL;41532;147;77;70;6;0;53.177,00;60.681,74;190,50;114.049,24
20141001;04QM;59555;365;168;197;15;0;110.823,00;130.829,58;687,50;242.340,08
20141001;04QN;92899;56;27;29;3;0;30.939,00;31.244,70;0,00;62.183,70
20141001;04QP;38169;447;223;224;19;0;135.403,00;157.448,18;866,42;293.717,60
20141001;04QQ;41439;98;51;47;5;0;47.910,00;44.710,58;0,00;92.620,58
20141001;04QR;38351;203;86;117;8;0;65.467,00;78.845,02;130,86;144.442,88
20141001;04QT;77338;320;154;166;14;19;104.678,00;116.424,22;1.045,34;222.147,56
20141001;04QU;41270;95;37;58;4;0;40.010,00;43.771,10;0,00;83.781,10
20141001;04QV;38559;551;288;263;24;14;166.128,00;190.956,30;0,00;357.084,30
20141001;04QX;37299;37;14;23;3;3;30.939,00;25.294,66;250,14;56.483,80
20141001;04QY;40972;349;175;174;15;0;110.823,00;125.819,02;568,22;237.210,24
20141001;04QZ;83280;63;30;33;3;0;30.939,00;33.436,82;0,00;64.375,82
20141001;04RA;41632;138;70;68;6;0;53.177,00;57.863,30;0,00;111.040,30
20141001;04RC;39001;84;49;35;4;1;40.010,00;40.326,34;0,00;80.336,34
20141001;04RF;41439;144;81;63;6;0;53.177,00;59.742,26;150,74;113.070,00
20141001;04RH;30582;333;168;165;14;0;104.678,00;120.495,30;1.065,22;226.238,52
20141001;04RI;39352;303;174;129;13;0;96.192,00;111.100,50;190,50;207.483,00
20141001;04RJ;41787;197;115;82;9;0;71.612,00;76.652,90;190,50;148.455,40
20141001;04RK;41282;134;67;67;6;0;53.177,00;56.610,66;130,86;109.918,52
20141001;04RL;41827;253;131;122;11;0;83.902,00;94.816,18;230,26;178.948,44
20141001;04RM;39534;195;89;106;8;0;65.467,00;76.026,58;150,74;141.644,32
20141001;04RO;41551;72;23;49;4;0;40.010,00;36.568,42;0,00;76.578,42
20141001;04RP;44201;316;141;175;13;8;96.192,00;115.171,58;687,50;212.051,08
20141001;04RQ;41194;183;89;94;8;0;65.467,00;72.268,66;210,38;137.946,04
20141001;04RS;41001;247;142;105;11;39;83.902,00;92.937,22;866,42;177.705,64
20141001;04RT;39859;246;124;122;10;0;77.757,00;92.624,06;0,00;170.381,06
20141001;04RU;41193;241;123;118;10;0;77.757,00;91.058,26;130,86;168.946,12
20141001;04RV;41194;194;88;106;8;0;65.467,00;75.713,42;170,62;141.351,04
20141001;04RX;42632;108;54;54;5;0;47.910,00;48.155,34;0,00;96.065,34
20141001;04SB;32580;156;76;80;7;0;59.322,00;63.500,18;0,00;122.822,18
20141001;04SC;40340;226;112;114;10;0;77.757,00;86.047,70;448,94;164.253,64
20141001;04SG;40535;198;94;104;8;0;65.467,00;76.966,06;0,00;142.433,06
20141001;04SI;41270;37;12;25;3;0;30.939,00;25.294,66;0,00;56.233,66
20141001;04SJ;41516;313;159;154;13;0;96.192,00;114.232,10;409,18;210.833,28
