PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;AFSTAND;LEERLINGEN
20151001;00KM;21;Scholengroep Twente Speciaal;7604JE;ALMELO;141;Almelo;Overijssel;Vso;Algemeen bijzonder;25859;8475,41666666667;48
20151001;00KM;22;Scholengroep Twente Speciaal;7602XR;ALMELO;141;Almelo;Overijssel;So;Algemeen bijzonder;25859;8152,06140350877;115
20151001;00KM;23;Scholengroep Twente Speciaal;7604JE;ALMELO;141;Almelo;Overijssel;Vso;Algemeen bijzonder;25859;11023,5358490566;266
20151001;00KM;32;De Bouwsteen;7555SG;HENGELO OV;164;Hengelo;Overijssel;So;Algemeen bijzonder;25859;6088,2380952381;21
20151001;00KM;32;De Bouwsteen;7555SG;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;6217,42028985507;70
20151001;00KM;33;De Kapstok;7554TP;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;9360,125;16
20151001;00KM;34;De Kapstok;7556BV;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;5839,1;11
20151001;00KM;35;De Kapstok;7554RL;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;11422,6842105263;19
20151001;00KM;36;De Kapstok;7555CS;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;11184,0888888889;46
20151001;00KM;38;De Kapstok;7553CK;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;8154,66666666667;3
20151001;00KM;39;De Kapstok;7556BV;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;7496,90909090909;11
20151001;00KM;40;De Kapstok;7556BV;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;10598,25;4
20151001;00KM;41;De Zevensprong;7552MT;HENGELO OV;164;Hengelo;Overijssel;So;Algemeen bijzonder;25859;4518,51851851852;54
20151001;00KM;42;Het Mozaiek;7552JR;HENGELO OV;164;Hengelo;Overijssel;So;Algemeen bijzonder;25859;6276,08928571429;168
20151001;00KM;43;Onder de Kap;7552HA;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;25859;6520,60563380282;71
20151001;00KM;47;De Kapstok;7575CB;OLDENZAAL;173;Oldenzaal;Overijssel;Vso;Algemeen bijzonder;25859;8745,21428571429;14
20151001;00KM;48;De Kapstok;7475NZ;MARKELO;1735;Hof van Twente;Overijssel;Vso;Algemeen bijzonder;25859;23267,2;10
20151001;00KM;49;De Kapstok;7547TE;ENSCHEDE;153;Enschede;Overijssel;Vso;Algemeen bijzonder;25859;5742,90909090909;22
20151001;00KM;50;Het Mozaiek;7523DC;ENSCHEDE;153;Enschede;Overijssel;So;Algemeen bijzonder;25859;4605,84761904762;105
20151001;00KM;52;Panta Rhei;7522AR;ENSCHEDE;153;Enschede;Overijssel;Vso;Algemeen bijzonder;25859;8223,19047619048;84
20151001;00KM;53;Het Sloepje;7544DB;ENSCHEDE;153;Enschede;Overijssel;So;Algemeen bijzonder;25859;4293,37837837838;37
20151001;00KM;55;Attendiz;7601CT;ALMELO;141;Almelo;Overijssel;So;Algemeen bijzonder;25859;4659,17948717949;39
20151001;00KU;00;SBO de Windroos;6545LX;NIJMEGEN;268;Nijmegen;Gelderland;Sbo;Protestants-Christelijk;29810;1450,62608695652;117
20151001;00KX;00;Herman Broerenschool;6045GL;ROERMOND;957;Roermond;Limburg;So;Rooms-Katholiek;26132;9212,53448275862;58
20151001;00KX;00;Herman Broerenschool;6045GL;ROERMOND;957;Roermond;Limburg;Vso;Rooms-Katholiek;26132;9142,8064516129;93
20151001;00KZ;00;SSBO Het Zilverlicht;5143GH;WAALWIJK;867;Waalwijk;Noord-Brabant;Sbo;Rooms-Katholiek;71008;3774,11320754717;159
20151001;00LD;00;School Lyndensteyn;9244CL;BEETSTERZWAAG;86;Opsterland;Friesland;So;Algemeen bijzonder;42665;19321,5503875969;129
20151001;00LD;00;School Lyndensteyn;9244CL;BEETSTERZWAAG;86;Opsterland;Friesland;Vso;Algemeen bijzonder;42665;23739,7142857143;91
20151001;00LH;00;Prins W Alexanderschool;5502JT;VELDHOVEN;861;Veldhoven;Noord-Brabant;So;Rooms-Katholiek;77338;5560,09090909091;55
20151001;00LH;00;Prins W Alexanderschool;5502JT;VELDHOVEN;861;Veldhoven;Noord-Brabant;Vso;Rooms-Katholiek;77338;6074,06;100
20151001;00LS;00;SBO Het Palet;6006AH;WEERT;988;Weert;Limburg;Sbo;Rooms-Katholiek;50819;4101,94871794872;117
20151001;00MI;00;SSBO De Piramide;5531BX;BLADEL;1728;Bladel;Noord-Brabant;Sbo;Rooms-Katholiek;44201;8469,84285714286;140
20151001;00MN;00;Chr SSBO De Burcht;2983AK;RIDDERKERK;597;Ridderkerk;Zuid-Holland;Sbo;Protestants-Christelijk;80433;4763,375;144
20151001;00MS;00;SSBO Prof Waterink;7772CX;HARDENBERG;160;Hardenberg;Overijssel;Sbo;Protestants-Christelijk;40946;5277,64166666667;122
20151001;00MU;00;De Witakker;8572WG;RIJS;1921;De Friese Meren;Friesland;So;Algemeen bijzonder;41414;19642,4642857143;28
20151001;00MU;00;De Witakker;8572WG;RIJS;1921;De Friese Meren;Friesland;Vso;Algemeen bijzonder;41414;22180,1315789474;38
20151001;00MU;07;De Witakker;8608WK;SNEEK;1900;Súdwest-Fryslân;Friesland;So;Algemeen bijzonder;41414;11031,1428571429;14
20151001;00MY;00;SSBO De Springplank;4532BX;TERNEUZEN;715;Terneuzen;Zeeland;Sbo;Algemeen bijzonder;40876;6954,7109375;128
20151001;00NT;00;Prof Dr Leo Kannerschool;2342AK;OEGSTGEEST;579;Oegstgeest;Zuid-Holland;So;Algemeen bijzonder;30968;9068,16883116883;154
20151001;00NT;01;Prof Dr Leo Kannerschool;2713VM;ZOETERMEER;637;Zoetermeer;Zuid-Holland;So;Algemeen bijzonder;30968;3684,65573770492;61
20151001;00NT;02;Prof. Dr. Leo Kannerschool;2352CZ;LEIDERDORP;547;Leiderdorp;Zuid-Holland;Vso;Algemeen bijzonder;30968;7898,64;75
20151001;00NT;03;Prof Dr Leo Kannerschool;2324JM;LEIDEN;546;Leiden;Zuid-Holland;Vso;Algemeen bijzonder;30968;9262,65724381625;284
20151001;00NT;05;Prof Dr Leo Kannerschool;2343SZ;OEGSTGEEST;579;Oegstgeest;Zuid-Holland;Vso;Algemeen bijzonder;30968;12096,6691449814;269
20151001;00NT;08;Prof Dr Leo Kannerschool;2803RT;GOUDA;513;Gouda;Zuid-Holland;So;Algemeen bijzonder;30968;8938,5;14
20151001;00NT;09;Prof Dr Leo Kannerschool;2342AK;OEGSTGEEST;579;Oegstgeest;Zuid-Holland;So;Algemeen bijzonder;30968;9512,11111111111;27
20151001;00NT;09;Prof Dr Leo Kannerschool;2342AK;OEGSTGEEST;579;Oegstgeest;Zuid-Holland;Vso;Algemeen bijzonder;30968;11905,25;36
20151001;00NY;00;SSBO De Veste;4691CK;THOLEN;716;Tholen;Zeeland;Sbo;Algemeen bijzonder;40876;5886,68571428571;35
20151001;00OJ;00;Klimopschool;4335XG;MIDDELBURG;687;Middelburg;Zeeland;So;Algemeen bijzonder;41312;4101,27777777778;36
20151001;00OJ;00;Klimopschool;4335XG;MIDDELBURG;687;Middelburg;Zeeland;Vso;Algemeen bijzonder;41312;5691,32222222222;91
20151001;00ON;00;PI-School;6522JV;NIJMEGEN;268;Nijmegen;Gelderland;So;Rooms-Katholiek;32216;9437,46666666667;106
20151001;00ON;01;PI Sch Ubbergen Nijmegen;4001RC;TIEL;281;Tiel;Gelderland;So;Rooms-Katholiek;32216;8356,36893203883;103
20151001;00ON;02;Paedologisch Instituutschool;6532AL;NIJMEGEN;268;Nijmegen;Gelderland;So;Rooms-Katholiek;32216;6289,82352941176;85
20151001;00OQ;00;Korte Vlietsch voor ZMLK;2324CR;LEIDEN;546;Leiden;Zuid-Holland;So;Algemeen bijzonder;41805;3719,44444444444;72
20151001;00OQ;00;Korte Vlietsch voor ZMLK;2324CR;LEIDEN;546;Leiden;Zuid-Holland;Vso;Algemeen bijzonder;41805;3960,31168831169;77
20151001;00OS;00;St Maartensch;6574NA;UBBERGEN;241;Groesbeek;Gelderland;So;Rooms-Katholiek;41331;12928,6370967742;249
20151001;00PQ;00;De Pels;3571KL;UTRECHT;344;Utrecht;Utrecht;So;Openbaar;41400;5613,15322580645;124
20151001;00PQ;00;De Pels;3571KL;UTRECHT;344;Utrecht;Utrecht;Vso;Openbaar;41400;6691,64130434783;93
20151001;00PZ;00;Herman Broerenschool;2612SP;DELFT;503;Delft;Zuid-Holland;Vso;Algemeen bijzonder;38209;3980,76288659794;97
20151001;00PZ;01;Herman Broerenschool;2671HS;NAALDWIJK;1783;Westland;Zuid-Holland;So;Algemeen bijzonder;38209;3810,05882352941;34
20151001;00PZ;01;Herman Broerenschool;2671HS;NAALDWIJK;1783;Westland;Zuid-Holland;Vso;Algemeen bijzonder;38209;3825,48314606742;89
20151001;00PZ;02;Herman Broerenschool;2612SP;DELFT;503;Delft;Zuid-Holland;So;Algemeen bijzonder;38209;3484,04081632653;49
20151001;00RK;00;De Stroom;3317NH;DORDRECHT;505;Dordrecht;Zuid-Holland;Vso;Algemeen bijzonder;41417;3322,9552238806;67
20151001;00RL;00;Antoniusschool;1901ME;CASTRICUM;383;Castricum;Noord-Holland;So;Samenwerking PC, RK;41008;9937,86046511628;43
20151001;00RL;02;St. Antonius;1784NZ;DEN HELDER;400;Den Helder;Noord-Holland;So;Samenwerking PC, RK;41008;2235;5
20151001;00RL;03;St. Antonius;1826KL;ALKMAAR;361;Alkmaar;Noord-Holland;So;Samenwerking PC, RK;41008;4532,46153846154;13
20151001;00RL;05;St. Antonius;1624CH;HOORN NH;405;Hoorn;Noord-Holland;So;Samenwerking PC, RK;41008;3534,06666666667;15
20151001;00RL;06;St. Antonius;2111HK;AERDENHOUT;377;Bloemendaal;Noord-Holland;So;Samenwerking PC, RK;41008;4700,5;34
20151001;00RL;10;Antoniusschool;1945NC;BEVERWIJK;375;Beverwijk;Noord-Holland;So;Samenwerking PC, RK;41008;2540,5652173913;23
20151001;00RL;11;Antoniusschool;1742AB;SCHAGEN;441;Schagen;Noord-Holland;So;Samenwerking PC, RK;41008;11808,0666666667;60
20151001;00RL;12;Antoniusschool;1701BA;HEERHUGOWAARD;398;Heerhugowaard;Noord-Holland;So;Samenwerking PC, RK;41008;3834,04444444444;45
20151001;00RL;13;Antoniusschool;1971GZ;IJMUIDEN;453;Velsen;Noord-Holland;So;Samenwerking PC, RK;41008;1812,55;20
20151001;00RL;14;Antoniusschool;1784MC;DEN HELDER;400;Den Helder;Noord-Holland;So;Samenwerking PC, RK;41008;4722,38181818182;55
20151001;00RL;15;Antoniusschool;1901KS;CASTRICUM;383;Castricum;Noord-Holland;So;Samenwerking PC, RK;41008;8501,42857142857;42
20151001;00RS;00;Talryk;9201HJ;DRACHTEN;90;Smallingerland;Friesland;Vso;Algemeen bijzonder;42665;9317,95475113122;221
20151001;00RT;00;De Sonnewijser;5348RD;OSS;828;Oss;Noord-Brabant;So;Algemeen bijzonder;42572;3611,53703703704;54
20151001;00RT;00;De Sonnewijser;5348RD;OSS;828;Oss;Noord-Brabant;Vso;Algemeen bijzonder;42572;10204,3769230769;130
20151001;00RT;01;De Sonnewijser;4001XM;TIEL;281;Tiel;Gelderland;Vso;Algemeen bijzonder;42572;7634,38202247191;89
20151001;00RT;03;De Sonnewijser;5402EK;UDEN;856;Uden;Noord-Brabant;So;Algemeen bijzonder;42572;5580;80
20151001;00RU;00;SSBO De Wissel;1623MA;HOORN NH;405;Hoorn;Noord-Holland;Sbo;Algemeen bijzonder;41470;5199,44206008584;233
20151001;00RX;00;SBO Arcadia;6466HX;KERKRADE;928;Kerkrade;Limburg;Sbo;Rooms-Katholiek;41516;2523,59433962264;106
20151001;00SH;00;Inst v Orthopedagog Ond;6225AR;MAASTRICHT;935;Maastricht;Limburg;So;Rooms-Katholiek;41373;5719,29824561404;114
20151001;00SH;00;Inst v Orthopedagog Ond;6225AR;MAASTRICHT;935;Maastricht;Limburg;Vso;Rooms-Katholiek;41373;9249,12244897959;197
20151001;00SI;00;OZC Orion;2353GA;LEIDERDORP;547;Leiderdorp;Zuid-Holland;So;Openbaar;42504;5540,75757575758;66
20151001;00SL;00;Stichting Mozarthof;1217CM;HILVERSUM;402;Hilversum;Noord-Holland;So;Algemeen bijzonder;41290;7125,60294117647;68
20151001;00SL;00;Stichting Mozarthof;1217CM;HILVERSUM;402;Hilversum;Noord-Holland;Vso;Algemeen bijzonder;41290;7422,06666666667;135
20151001;00SO;00;Hamalandschool;7131VB;LICHTENVOORDE;1586;Oost Gelre;Gelderland;So;Algemeen bijzonder;40631;11828,125;32
20151001;00SO;00;Hamalandschool;7131VB;LICHTENVOORDE;1586;Oost Gelre;Gelderland;Vso;Algemeen bijzonder;40631;10862,48;100
20151001;00SQ;00;SSBO Focus;5801AP;VENRAY;984;Venray;Limburg;Sbo;Rooms-Katholiek;44397;1546,24742268041;97
20151001;00SU;00;Opb. School v. ZMLK Emmen;7812GE;EMMEN;114;Emmen;Drenthe;So;Openbaar;10249;7523,16;52
20151001;00SU;00;Opb. School v. ZMLK Emmen;7812GE;EMMEN;114;Emmen;Drenthe;Vso;Openbaar;10249;8444,3829787234;94
20151001;00TD;00;De Zevensprong;1944HJ;BEVERWIJK;375;Beverwijk;Noord-Holland;Vso;Algemeen bijzonder;40837;9647,97202797203;143
20151001;00TN;00;SSBO Op de Tump;6097AH;HEEL;1641;Maasgouw;Limburg;Sbo;Algemeen bijzonder;23961;6088,71698113208;106
20151001;00TO;00;Talita Koemi School;6532CL;NIJMEGEN;268;Nijmegen;Gelderland;So;Rooms-Katholiek;41531;5373,88888888889;54
20151001;00TO;00;Talita Koemi School;6532CL;NIJMEGEN;268;Nijmegen;Gelderland;Vso;Rooms-Katholiek;41531;5455,27678571429;112
20151001;00TR;00;SSBO Hertog van Brabantschool;5262JH;VUGHT;865;Vught;Noord-Brabant;Sbo;Algemeen bijzonder;41619;4606,27710843373;83
20151001;00UE;00;SBO De Steenen Kamer;3332KP;ZWIJNDRECHT;642;Zwijndrecht;Zuid-Holland;Sbo;Algemeen bijzonder;41417;1667;163
20151001;00UI;00;SSBO St Michael;3814RV;AMERSFOORT;307;Amersfoort;Utrecht;Sbo;Rooms-Katholiek;71488;3544,82962962963;135
20151001;00UN;00;Tijstroom;1503TS;ZAANDAM;479;Zaanstad;Noord-Holland;Sbo;Interconfessioneel;41251;3660,71951219512;82
20151001;00UT;00;BLO School Lataste;6085AT;HORN;1640;Leudal;Limburg;So;Rooms-Katholiek;41008;7696,23703703704;135
20151001;00UY;00;SBO Beatrix de Burcht;4205NK;GORINCHEM;512;Gorinchem;Zuid-Holland;Sbo;Protestants-Christelijk;41396;6933,51063829787;143
20151001;00VD;00;RK SSBO Het Kompas;4871XA;ETTEN-LEUR;777;Etten-Leur;Noord-Brabant;Sbo;Rooms-Katholiek;55303;4067,52631578947;114
20151001;00VV;00;Prof Fritz Redlschool;3584CX;UTRECHT;344;Utrecht;Utrecht;So;Algemeen bijzonder;48856;13292,5555555556;27
20151001;00VV;00;Prof Fritz Redlschool;3584CX;UTRECHT;344;Utrecht;Utrecht;Vso;Algemeen bijzonder;48856;8605,025;40
20151001;00VW;00;De Kameleon;3351ED;PAPENDRECHT;590;Papendrecht;Zuid-Holland;Sbo;Algemeen bijzonder;41417;3676,65925925926;135
20151001;00WK;00;SSBO De Wingerd;5431LZ;CUIJK;1684;Cuijk;Noord-Brabant;Sbo;Openbaar;41443;2652,90361445783;83
20151001;00WO;00;SSBO;2566EA;'S-GRAVENHAGE;518;'s-Gravenhage;Zuid-Holland;Sbo;Algemeen bijzonder;95694;4487,53623188406;69
20151001;00YG;00;SSBO De Peelhorst;5961BA;HORST;1507;Horst aan de Maas;Limburg;Sbo;Rooms-Katholiek;47920;4566,69607843137;102
20151001;00ZF;00;De Atlas;9402VE;ASSEN;106;Assen;Drenthe;Vso;Algemeen bijzonder;41414;8516,47826086957;92
20151001;00ZF;01;De Atlas;7825SE;EMMEN;114;Emmen;Drenthe;Vso;Algemeen bijzonder;41414;10548,3823529412;104
20151001;00ZF;11;De Atlas;7906HW;HOOGEVEEN;118;Hoogeveen;Drenthe;Vso;Algemeen bijzonder;41414;8461,0625;32
20151001;00ZF;13;De Atlas;7903AB;HOOGEVEEN;118;Hoogeveen;Drenthe;Vso;Algemeen bijzonder;41414;4956,67741935484;31
20151001;00ZN;00;Schuttes Bosschool;7531HX;ENSCHEDE;153;Enschede;Overijssel;So;Algemeen bijzonder;25859;13799,5662650602;83
20151001;00ZR;00;SSBO De Schilderspoort;6903PZ;ZEVENAAR;299;Zevenaar;Gelderland;Sbo;Algemeen bijzonder;40901;4303,77459016393;248
20151001;00ZS;00;SSBO Elim;7462TK;RIJSSEN;1742;Rijssen-Holten;Overijssel;Sbo;Protestants-Christelijk;77196;2747,87735849057;106
20151001;01AC;00;SSBO De Driemaster;8251GP;DRONTEN;303;Dronten;Flevoland;Sbo;Algemeen bijzonder;61778;4660,90361445783;83
20151001;01AI;00;Mw Dr CP Gelinksch;3233AV;OOSTVOORNE;614;Westvoorne;Zuid-Holland;So;Algemeen bijzonder;62077;8612,58241758242;182
20151001;01AI;01;Mw Dr CP Gelinksch;3207BH;SPIJKENISSE;1930;Nissewaard;Zuid-Holland;So;Algemeen bijzonder;62077;3219,73214285714;112
20151001;01AI;02;Mw Dr CP Gelinksch;3224HE;HELLEVOETSLUIS;530;Hellevoetsluis;Zuid-Holland;So;Algemeen bijzonder;62077;8469,33333333333;12
20151001;01AI;04;Mw Dr CP Gelinckschool;3121JN;SCHIEDAM;606;Schiedam;Zuid-Holland;So;Algemeen bijzonder;62077;5829,83870967742;93
20151001;01AJ;00;Dr A Verschoor School;8072DD;NUNSPEET;302;Nunspeet;Gelderland;So;Algemeen bijzonder;62129;15646,8992537313;268
20151001;01AJ;00;Dr A Verschoor School;8072DD;NUNSPEET;302;Nunspeet;Gelderland;Vso;Algemeen bijzonder;62129;16688,25;20
20151001;01AK;00;SSBO Johan Seckel;7731BL;OMMEN;175;Ommen;Overijssel;Sbo;Protestants-Christelijk;62181;7846,30769230769;118
20151001;01BO;00;SSBO Toermalijn;7822EM;EMMEN;114;Emmen;Drenthe;Sbo;Rooms-Katholiek;40999;7043,08108108108;112
20151001;01BS;00;Schreuder College;3053ZV;ROTTERDAM;599;Rotterdam;Zuid-Holland;Vso;Algemeen bijzonder;62077;9779,1935483871;124
20151001;01BS;04;M J Schreuderschool;3029NP;ROTTERDAM;599;Rotterdam;Zuid-Holland;Vso;Algemeen bijzonder;62077;9010,71232876712;74
20151001;01BS;08;Schreuder College;3085EW;ROTTERDAM;599;Rotterdam;Zuid-Holland;Vso;Algemeen bijzonder;62077;8264,89265536723;177
20151001;01BS;09;Schreuder College;3061EW;ROTTERDAM;599;Rotterdam;Zuid-Holland;Vso;Algemeen bijzonder;62077;11261,0833333333;108
20151001;01CE;00;SSBO De Twine;9101AB;DOKKUM;58;Dongeradeel;Friesland;Sbo;Protestants-Christelijk;40788;7300,93385214008;257
20151001;01CN;00;'t Iemenschoer;7556WS;HENGELO OV;164;Hengelo;Overijssel;So;Algemeen bijzonder;70163;5470,86075949367;79
20151001;01CN;00;'t Iemenschoer;7556WS;HENGELO OV;164;Hengelo;Overijssel;Vso;Algemeen bijzonder;70163;6297,19259259259;135
20151001;01CX;00;SSBO De Vonder;7776BE;SLAGHAREN;160;Hardenberg;Overijssel;Sbo;Rooms-Katholiek;40888;7783,29411764706;51
20151001;01CZ;00;SBO De Sprong;6217NH;MAASTRICHT;935;Maastricht;Limburg;Sbo;Rooms-Katholiek;41373;1488,97272727273;110
20151001;01DM;00;SSBO Het Mozaiek;6135GC;SITTARD;1883;Sittard-Geleen;Limburg;Sbo;Rooms-Katholiek;83280;4251,00724637681;141
20151001;01FJ;00;SSBO De Prinsenhof;7316DK;APELDOORN;200;Apeldoorn;Gelderland;Sbo;Protestants-Christelijk;72464;4697,54639175258;194
20151001;01FN;00;SSBO SAM, loc Boddens Hosang;7002JA;DOETINCHEM;222;Doetinchem;Gelderland;Sbo;Algemeen bijzonder;22453;6190,63636363636;110
20151001;01FX;00;ZML De Bodde;5044EL;TILBURG;855;Tilburg;Noord-Brabant;So;Rooms-Katholiek;73114;5729,41666666667;96
20151001;01FX;00;ZML De Bodde;5044EL;TILBURG;855;Tilburg;Noord-Brabant;Vso;Rooms-Katholiek;73114;6593,93630573248;159
20151001;01GE;00;SSBO De Horst;6101NM;ECHT;1711;Echt-Susteren;Limburg;Sbo;Algemeen bijzonder;83280;5380,26470588235;108
20151001;01GF;00;SO4 De Windroos;6545LX;NIJMEGEN;268;Nijmegen;Gelderland;So;Rooms-Katholiek;29810;8883;58
20151001;01GQ;00;RK SSBO Carolus;6561AR;GROESBEEK;241;Groesbeek;Gelderland;Sbo;Rooms-Katholiek;42486;5198,40540540541;81
20151001;01JE;00;De Ommezwaai;6825EX;ARNHEM;202;Arnhem;Gelderland;So;Algemeen bijzonder;76689;6396,60740740741;135
20151001;01JE;01;De Fonkel;6713KM;EDE GLD;228;Ede;Gelderland;So;Algemeen bijzonder;76689;4578,06593406593;91
20151001;01JH;00;Sgm. so/vso De Brouwerij;6671DN;ZETTEN;1734;Overbetuwe;Gelderland;Vso;Protestants-Christelijk;41210;13598,3555555556;45
20151001;01JH;02;De Brouwerij;6717LX;EDE GLD;228;Ede;Gelderland;So;Protestants-Christelijk;41210;15236,46875;32
20151001;01JH;03;De Brouwerij;6717LX;EDE GLD;228;Ede;Gelderland;Vso;Protestants-Christelijk;41210;29085,6666666667;3
20151001;01JH;04;Sgm. so/vso De Brouwerij;6671DN;ZETTEN;1734;Overbetuwe;Gelderland;Vso;Protestants-Christelijk;41210;8203,61061946903;113
20151001;01JH;05;Sgm. so/vso De Brouwerij;6861EE;OOSTERBEEK;274;Renkum;Gelderland;So;Protestants-Christelijk;41210;9373,13333333333;45
20151001;01JH;05;Sgm. so/vso De Brouwerij;6861EE;OOSTERBEEK;274;Renkum;Gelderland;Vso;Protestants-Christelijk;41210;16852,4503816794;131
20151001;01JO;00;Auris Prof. Groenschool;3813VE;AMERSFOORT;307;Amersfoort;Utrecht;So;Algemeen bijzonder;41314;9340,57480314961;254
20151001;01JO;02;Auris De Kring;4461DS;GOES;664;Goes;Zeeland;So;Algemeen bijzonder;41314;17325,1888111888;143
20151001;01JO;03;De Weerklank;2324VN;LEIDEN;546;Leiden;Zuid-Holland;Vso;Protestants-Christelijk;41314;9706,16279069767;86
20151001;01JO;04;de Weerklank;2324VN;LEIDEN;546;Leiden;Zuid-Holland;So;Protestants-Christelijk;41314;6571,37313432836;134
20151001;01JO;05;De Weerklank;2402VA;ALPHEN AAN DEN RIJN;484;Alphen aan den Rijn;Zuid-Holland;So;Protestants-Christelijk;41314;4510,64444444444;90
20151001;01JO;06;De Spreekhoorn;4812GE;BREDA;758;Breda;Noord-Brabant;So;Rooms-Katholiek;41314;10276,5951219512;206
20151001;01JO;07;De Spreekhoorn;5042CS;TILBURG;855;Tilburg;Noord-Brabant;So;Rooms-Katholiek;41314;6169,60465116279;130
20151001;01JO;08;Montaal;4621CH;BERGEN OP ZOOM;748;Bergen op Zoom;Noord-Brabant;So;Rooms-Katholiek;41314;8691,98113207547;107
20151001;01JO;09;Auris College;3067PW;ROTTERDAM;599;Rotterdam;Zuid-Holland;Vso;Algemeen bijzonder;41314;11829,7606837607;234
20151001;01JO;10;Auris Hildernisseschool;3028XW;ROTTERDAM;599;Rotterdam;Zuid-Holland;So;Algemeen bijzonder;41314;6698,75;168
20151001;01JO;11;L.W. Hildernisseschool;2805AR;GOUDA;513;Gouda;Zuid-Holland;So;Algemeen bijzonder;41314;3450,22988505747;87
20151001;01JO;12;Auris College Utrecht;3563EP;UTRECHT;344;Utrecht;Utrecht;Vso;Algemeen bijzonder;41314;11317,7205882353;136
20151001;01JO;13;Auris Ammanschool;3319HR;DORDRECHT;505;Dordrecht;Zuid-Holland;So;Algemeen bijzonder;41314;5900,13223140496;121
20151001;01JO;14;Auris Dr. M. Polanoschool;3076EB;ROTTERDAM;599;Rotterdam;Zuid-Holland;So;Algemeen bijzonder;41314;12498,3387096774;124
20151001;01JO;15;Auris Bertha Mullerschool;3563VJ;UTRECHT;344;Utrecht;Utrecht;So;Algemeen bijzonder;41314;9322,80740740741;135
20151001;01JO;17;Prof. van Gilseschool;2015KN;HAARLEM;392;Haarlem;Noord-Holland;So;Openbaar;41314;7824,96031746032;126
20151001;01JO;18;Prof. van Gilseschool;2134XS;HOOFDDORP;394;Haarlemmermeer;Noord-Holland;So;Openbaar;41314;5038,8275862069;29
20151001;01JO;19;Prof. van Gilseschool;1962WN;HEEMSKERK;396;Heemskerk;Noord-Holland;So;Openbaar;41314;3618,20689655172;29
20151001;01JO;20;Auris Taalfontein;3078PE;ROTTERDAM;599;Rotterdam;Zuid-Holland;So;Algemeen bijzonder;41314;4293,55797101449;139
20151001;01JO;21;Auris De Taalkring;3563EN;UTRECHT;344;Utrecht;Utrecht;So;Algemeen bijzonder;41314;5769,22480620155;129
20151001;01JO;22;De Taalkring;1212CB;HILVERSUM;402;Hilversum;Noord-Holland;So;Openbaar;41314;7107,33333333333;39
20151001;01JO;23;Auris Prof. Groenschool;4461NB;GOES;664;Goes;Zeeland;Vso;Algemeen bijzonder;41314;17298,4479166667;96
20151001;01JQ;00;SSBO De Windvang;2221SC;KATWIJK ZH;537;Katwijk;Zuid-Holland;Sbo;Protestants-Christelijk;41008;1663,90476190476;168
20151001;01JR;00;VSO School Werkenrode;6561KE;GROESBEEK;241;Groesbeek;Gelderland;Vso;Algemeen bijzonder;41331;20818,1900826446;243
20151001;01JW;00;SBO De Kristal;3607TC;MAARSSEN;1904;Stichtse Vecht;Utrecht;Sbo;Algemeen bijzonder;41879;2938,30188679245;106
20151001;01KI;00;SSVO School De Sprong;3953MC;MAARSBERGEN;1581;Utrechtse Heuvelrug;Utrecht;Vso;Openbaar;41208;14061,7425742574;102
20151001;01KI;01;De heuvelrug (Eikenstein);3704HB;ZEIST;355;Zeist;Utrecht;Vso;Algemeen bijzonder;41208;18386,8064516129;32
20151001;01KI;02;De Heuvelrug (De Lindenhorst);3707CC;ZEIST;355;Zeist;Utrecht;Vso;Algemeen bijzonder;41208;490,04347826087;23
20151001;01KJ;00;De Keerkring;3443EJ;WOERDEN;632;Woerden;Utrecht;Sbo;Algemeen bijzonder;70002;4242,98757763975;161
20151001;01KX;00;Bets Frijlingschool;1442EC;PURMEREND;439;Purmerend;Noord-Holland;So;Algemeen bijzonder;24922;4926,38666666667;75
20151001;01KY;00;SSBO De Baldakijn;9501TJ;STADSKANAAL;37;Stadskanaal;Groningen;Sbo;Algemeen bijzonder;41358;6205,28571428571;210
20151001;01KZ;00;Chr SSBO;7681AE;VROOMSHOOP;1700;Twenterand;Overijssel;Sbo;Protestants-Christelijk;61751;2902,28846153846;104
20151001;01LB;00;De Ruimte;1862PX;BERGEN NH;373;Bergen (NH.);Noord-Holland;So;Algemeen bijzonder;40837;10632,4090909091;110
20151001;01LB;00;De Ruimte;1862PX;BERGEN NH;373;Bergen (NH.);Noord-Holland;Vso;Algemeen bijzonder;40837;11144,8461538462;26
