PEILDATUM_LEERLINGEN;PRIKDATUM_SCORES;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEERJAAR_8;ONTHEFFING_REDEN_ND;CET_AANTAL;CET_GEM;IEP_AANTAL;IEP_GEM;ROUTE8_AANTAL;ROUTE8_GEM
20160415;20160722;06PR;00;Eben Haezerschool;8096VN;OLDEBROEK; 269;Oldebroek;Gelderland;Bo;Reformatorisch;60803;35;0;35;530,942857142857;0; ;0;
20160415;20160722;06PS;00;Basisschool De Wegwijzer;7927PJ;ALTEVEER GEM DE WOLDEN;1690;De Wolden;Drenthe;Bo;Protestants-Christelijk;60829;24;0;24;536,625;0; ;0;
20160415;20160722;06PT;00;St Aloysiussch;7595AM;WEERSELO;1774;Dinkelland;Overijssel;Bo;Rooms-Katholiek;75219;36;0;36;532,805555555556;0; ;0;
20160415;20160722;06PV;00;Michaelschool;8932DG;LEEUWARDEN;  80;Leeuwarden;Friesland;Bo;Antroposofisch;77456;17;0;0; ;18;82,5;0;
20160415;20160722;06PZ;00;De Balsemyn;9261ZH;EASTERMAR; 737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;16;1;15;534,466666666667;0; ;0;
20160415;20160722;06QB;00;St Ludgerussch;8711GP;WORKUM;1900;Súdwest-Fryslân;Friesland;Bo;Rooms-Katholiek;41000;22;0;22;536,272727272727;0; ;0;
20160415;20160722;06QC;00;Gabrielschool Jenaplan;3881CC;PUTTEN; 273;Putten;Gelderland;Bo;Rooms-Katholiek;40950;35;0;0; ;0; ;35;199,771428571429
20160415;20160722;06QE;00;Meester Snelschool;7581GE;LOSSER; 168;Losser;Overijssel;Bo;Protestants-Christelijk;24844;15;0;16;533,5;0; ;0;
20160415;20160722;06QF;00;Brede School St. Martinus;6905AR;ZEVENAAR; 299;Zevenaar;Gelderland;Bo;Rooms-Katholiek;61284;13;0;13;539,307692307692;0; ;0;
20160415;20160722;06QH;00;RK Basisschool De Banier;7894CL;ZWARTEMEER; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40999;15;0;0; ;0; ;15;189,8
20160415;20160722;06QI;00;Sint Jozefschool;8112AD;NIEUW HEETEN; 177;Raalte;Overijssel;Bo;Rooms-Katholiek;40894;13;0;13;526,692307692308;0; ;0;
20160415;20160722;06QJ;00;Basisschool De Grunslach;9216WE;OUDEGA GEM SMALLINGERLND;  90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;14;0;0; ;12;79,6666666666667;0;
20160415;20160722;06QK;00;Daltonschool Sint Jozef;8531KM;LEMMER;1921;De Friese Meren;Friesland;Bo;Rooms-Katholiek;41000;27;0;27;535,111111111111;0; ;0;
20160415;20160722;06QM;00;Basisschool De Wizebeam;9047KG;MINNERTSGA;  63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;16;0;16;539,75;0; ;0;
20160415;20160722;06QN;00;It Grovestinshof;8723AG;KOUDUM;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;41385;11;0;0; ;11;85,6363636363636;0;
20160415;20160722;06QO;00;Basisschool De Ikker;9171LM;BLIJE;1722;Ferwerderadiel;Friesland;Bo;Protestants-Christelijk;40789;12;0;12;542,833333333333;0; ;0;
20160415;20160722;06QP;00;Chr Basissch De Finne;9258CM;JISTRUM; 737;Tytsjerksteradiel;Friesland;Bo;Protestants-Christelijk;40648;12;0;13;534,307692307692;0; ;0;
20160415;20160722;06QQ;00;St Franciscussch;7765AG;WEITEVEEN; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40888;17;0;0; ;17;73,1176470588235;0;
20160415;20160722;06QR;00;Basisschool St Cyriacus;7722LR;DALFSEN; 148;Dalfsen;Overijssel;Bo;Rooms-Katholiek;40894;18;0;18;538,388888888889;0; ;0;
20160415;20160722;06QS;00;Basisschool De Bongerd;8131SW;WIJHE;1773;Olst-Wijhe;Overijssel;Bo;Rooms-Katholiek;40894;23;0;23;535,521739130435;0; ;0;
20160415;20160722;06QT;00;CBS De Bron;9363BC;MARUM;  25;Marum;Groningen;Bo;Protestants-Christelijk;41571;27;0;27;537,777777777778;0; ;0;
20160415;20160722;06QV;00;CBS Rehoboth;9821TS;OLDEKERK;  15;Grootegast;Groningen;Bo;Protestants-Christelijk;41571;20;0;0; ;20;89,5;0;
20160415;20160722;06QY;00;Basisschool Parcival;1185LM;AMSTELVEEN; 362;Amstelveen;Noord-Holland;Bo;Antroposofisch;61752;25;0;0; ;25;78,24;0;
20160415;20160722;06QZ;00;Westfriese Vrije School;1628DJ;HOORN NH; 405;Hoorn;Noord-Holland;Bo;Antroposofisch;41296;25;0;0; ;25;84,6;0;
20160415;20160722;06RA;00;Basissch Oranje Nassau;2471AW;ZWAMMERDAM; 484;Alphen aan den Rijn;Zuid-Holland;Bo;Protestants-Christelijk;40530;15;0;15;539,4;0; ;0;
20160415;20160722;06RD;00;Vrije School Zaanstreek;1503AR;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;Antroposofisch;41296;23;0;0; ;23;77,9130434782609;0;
20160415;20160722;06RE;00;De Vrije School Widar;2613XB;DELFT; 503;Delft;Zuid-Holland;Bo;Antroposofisch;61960;27;1;0; ;27;81,5185185185185;0;
20160415;20160722;06RF;00;Parcivalschool;6832HG;ARNHEM; 202;Arnhem;Gelderland;Bo;Antroposofisch;77456;19;0;0; ;19;75,2105263157895;0;
20160415;20160722;06RG;00;De Stroeten;7812BA;EMMEN; 114;Emmen;Drenthe;Bo;Antroposofisch;77456;2;0;0; ;2; ;0;
20160415;20160722;06RK;00;Basisschool De Schalmei;8851EB;TZUMMARUM;  70;Franekeradeel;Friesland;Bo;Protestants-Christelijk;42656;6;0;0; ;6;73,8333333333333;0;
20160415;20160722;06RL;00;Christelijke Basisschool;7695TJ;BRUCHTERVELD; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;62571;23;0;23;532,04347826087;0; ;0;
20160415;20160722;06RM;00;Vrije School Almere;1312JZ;ALMERE;  34;Almere;Flevoland;Bo;Antroposofisch;62584;24;0;0; ;24;80,9166666666667;0;
20160415;20160722;06RN;00;Basisschool De Terp;1383EA;WEESP; 457;Weesp;Noord-Holland;Bo;Algemeen bijzonder;41595;31;0;31;528,548387096774;0; ;0;
20160415;20160722;06RP;00;Basisschool St Stephanus;7627PL;BORNERBROEK; 141;Almelo;Overijssel;Bo;Rooms-Katholiek;68836;29;0;29;538,724137931035;0; ;0;
20160415;20160722;06RQ;00;RK Basisschool De Kabas;8801VW;FRANEKER;  70;Franekeradeel;Friesland;Bo;Rooms-Katholiek;41000;24;0;24;533,875;0; ;0;
20160415;20160722;06RR;00;t Blokhuus;3871EM;HOEVELAKEN; 267;Nijkerk;Gelderland;Bo;Algemeen bijzonder;63039;40;0;40;531,3;0; ;0;
20160415;20160722;06RS;00;Prot Chr Basisschool;7918AX;NIEUWLANDE; 118;Hoogeveen;Drenthe;Bo;Protestants-Christelijk;41425;8;1;0; ;7;76,2857142857143;0;
20160415;20160722;06RT;00;Notter School M D Bijbel;7467PD;NOTTER; 189;Wierden;Overijssel;Bo;Protestants-Christelijk;63091;11;0;11;536,636363636364;0; ;0;
20160415;20160722;06RU;00;Basisschool De Helmstok;8226GS;LELYSTAD; 995;Lelystad;Flevoland;Bo;Gereformeerd vrijgemaakt;41632;22;0;22;530,909090909091;0; ;0;
20160415;20160722;06RV;00;SSBO Dr J C Logemann;3025AS;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;Algemeen bijzonder;74531;19;0;0; ;0; ;0;
20160415;20160722;06RW;00;De Bakelaar;5761BV;BAKEL;1652;Gemert-Bakel;Noord-Brabant;Bo;Rooms-Katholiek;32580;46;0;46;532,95652173913;0; ;0;
20160415;20160722;06RX;00;Sint Martinusschool;7078AV;MEGCHELEN;1509;Oude IJsselstreek;Gelderland;Bo;Rooms-Katholiek;50129;13;0;13;531,615384615385;0; ;0;
20160415;20160722;06RY;00;Chr Basisschool De Vliet;3286XC;KLAASWAAL; 611;Cromstrijen;Zuid-Holland;Bo;Protestants-Christelijk;41127;22;1;21;534,095238095238;0; ;0;
20160415;20160722;06RZ;00;Chr Basisschool De Ark;7688RK;DAARLE; 163;Hellendoorn;Overijssel;Bo;Protestants-Christelijk;85600;27;5;22;534,318181818182;0; ;0;
20160415;20160722;06SB;00;RK Basisschool Kadoes;7665DG;ALBERGEN; 183;Tubbergen;Overijssel;Bo;Rooms-Katholiek;50949;49;0;49;536,30612244898;0; ;0;
20160415;20160722;06SC;00;Kardinaal de Jongschool;9163KG;NES AMELAND;  60;Ameland;Friesland;Bo;Rooms-Katholiek;41000;21;0;21;534,571428571429;0; ;0;
20160415;20160722;06SE;00;Basisschool De Poort;9791JB;TEN BOER;   9;Ten Boer;Groningen;Bo;Gereformeerd vrijgemaakt;41025;16;0;16;535,5;0; ;0;
20160415;20160722;06SF;00;Gerardus Majellaschool;7766AE;NIEUW-SCHOONEBEEK; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40888;35;1;0; ;34;77,3529411764706;0;
20160415;20160722;06SG;00;Basisschool De Wyngert;9222NJ;DRACHTSTERCOMPAGNIE;  90;Smallingerland;Friesland;Bo;Protestants-Christelijk;40342;13;0;0; ;13;88,2307692307692;0;
20160415;20160722;06SI;00;Basisschool St Theresia;7884PJ;BARGER-COMPASCUUM; 114;Emmen;Drenthe;Bo;Rooms-Katholiek;40999;18;0;0; ;0; ;18;196,722222222222
20160415;20160722;06SJ;00;Augustinusschool;3354BN;PAPENDRECHT; 590;Papendrecht;Zuid-Holland;Bo;Reformatorisch;69643;20;1;19;537,526315789474;0; ;0;
20160415;20160722;06SK;00;De Leeuwerik;4456AL;LEWEDORP; 654;Borsele;Zeeland;Bo;Samenwerking PC, RK;77533;20;0;0; ;20;89,7;0;
20160415;20160722;06SL;00;Basissch De Verrekijker;6436AZ;AMSTENRADE; 962;Schinnen;Limburg;Bo;Rooms-Katholiek;41506;27;0;27;532,074074074074;0; ;0;
20160415;20160722;06SM;00;Fredericusschool;8395TN;STEGGERDA;  98;Weststellingwerf;Friesland;Bo;Rooms-Katholiek;40888;13;0;0; ;0; ;13;186,153846153846
20160415;20160722;06SN;00;Basisschool De Tarissing;9105KG;RINSUMAGEAST;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;16;0;16;537,1875;0; ;0;
20160415;20160722;06SO;00;Kath BS St Willibrordus;3262HG;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Rooms-Katholiek;69799;30;0;30;539,8;0; ;0;
20160415;20160722;06SQ;00;Sint Willibrordusschool;9665HS;OUDE PEKELA; 765;Pekela;Groningen;Bo;Rooms-Katholiek;45000;14;1;0; ;0; ;13;179,692307692308
20160415;20160722;06ST;00;CBS De Noordster;9072AK;NIJ ALTOENAE;  63;het Bildt;Friesland;Bo;Protestants-Christelijk;40632;7;0;0; ;7;83,2857142857143;0;
20160415;20160722;06SW;00;Sint Victorschool;6654BL;AFFERDEN GLD; 225;Druten;Gelderland;Bo;Rooms-Katholiek;41340;23;0;23;539;0; ;0;
20160415;20160722;06SX;00;Basisschool St Martinus;7011AD;GAANDEREN; 222;Doetinchem;Gelderland;Bo;Rooms-Katholiek;50844;9;0;9;538,222222222222;0; ;0;
20160415;20160722;06SY;00;RK Basisschool De Spil;6456AG;BINGELRADE; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41506;11;0;11;539,545454545455;0; ;0;
20160415;20160722;06SZ;00;Basisschool Eben Haezer;3471GR;KAMERIK; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;70280;16;0;16;533,1875;0; ;0;
20160415;20160722;06TA;00;'t Kompas;3615AG;WESTBROEK; 310;De Bilt;Utrecht;Bo;Protestants-Christelijk;41138;11;0;11;537,636363636364;0; ;0;
20160415;20160722;06TC;00;Chr Basisschool De Wel;9108MC;BROEKSTERWALD;1891;Dantumadiel;Friesland;Bo;Protestants-Christelijk;41039;15;0;15;531,266666666667;0; ;0;
20160415;20160722;06TD;00;Basisschool De Bonte Mol;1636XC;SCHERMERHORN; 361;Alkmaar;Noord-Holland;Bo;Rooms-Katholiek;73919;21;0;0; ;21;78,1904761904762;0;
20160415;20160722;06TF;00;Basisschool Den Opstap;5094GA;LAGE MIERDE;1667;Reusel-De Mierden;Noord-Brabant;Bo;Rooms-Katholiek;44201;22;0;22;534,818181818182;0; ;0;
20160415;20160722;06TH;00;Basisschool St Lidwina;1685PD;ZWAAGDIJK-WEST; 420;Medemblik;Noord-Holland;Bo;Rooms-Katholiek;75375;9;0;9;538;0; ;0;
20160415;20160722;06TK;00;RK Paulusschool;6987AD;GIESBEEK; 299;Zevenaar;Gelderland;Bo;Rooms-Katholiek;70644;40;0;40;535,225;0; ;0;
20160415;20160722;06TL;00;Basisschool De Hoeksteen;1121XA;LANDSMEER; 415;Landsmeer;Noord-Holland;Bo;Protestants-Christelijk;41012;17;0;17;533,294117647059;0; ;0;
20160415;20160722;06TM;00;RK Basisschool St Jozef;1682NP;ZWAAGDIJK-OOST; 420;Medemblik;Noord-Holland;Bo;Rooms-Katholiek;75375;12;2;0; ;10;75,8;0;
20160415;20160722;06TN;00;Basisschool Esmoreit;8105AA;LUTTENBERG; 177;Raalte;Overijssel;Bo;Rooms-Katholiek;40894;33;0;0; ;33;81,7878787878788;0;
20160415;20160722;06TO;00;Basisschool St Antonius;6942HL;DIDAM;1955;Montferland;Gelderland;Bo;Rooms-Katholiek;61284;24;0;24;533,333333333333;0; ;0;
20160415;20160722;06TP;00;Sch M D Bijbel De Burcht;5308JW;AALST GLD; 297;Zaltbommel;Gelderland;Bo;Protestants-Christelijk;42658;7;0;7;515,285714285714;0; ;0;
20160415;20160722;06TR;00;Basisschool Willibrordus;7681JE;VROOMSHOOP;1700;Twenterand;Overijssel;Bo;Rooms-Katholiek;68836;24;0;24;528,25;0; ;0;
20160415;20160722;06TT;00;Vrije Sch De Zevenster;5403NA;UDEN; 856;Uden;Noord-Brabant;Bo;Antroposofisch;41246;12;0;0; ;12;79,5;0;
20160415;20160722;06TU;00;Deventer Leerschool v Bo;7411HR;DEVENTER; 150;Deventer;Overijssel;Bo;Algemeen bijzonder;71242;29;0;0; ;29;83,7241379310345;0;
20160415;20160722;06TX;00;De Kring;3443GZ;WOERDEN; 632;Woerden;Utrecht;Bo;Algemeen bijzonder;71346;23;0;23;533,086956521739;0; ;0;
20160415;20160722;06TY;00;Brede Basisschool De Fontein;6641KS;BEUNINGEN GLD; 209;Beuningen;Gelderland;Bo;Protestants-Christelijk;43487;19;2;17;534,294117647059;0; ;0;
20160415;20160722;06UB;00;Basisschool de Opbouw;8701AP;BOLSWARD;1900;Súdwest-Fryslân;Friesland;Bo;Algemeen bijzonder;71463;13;0;0; ;14;73,0714285714286;0;
20160415;20160722;06UC;00;Vrije Sch de Zevenster;7576VX;OLDENZAAL; 173;Oldenzaal;Overijssel;Bo;Antroposofisch;77456;8;0;8;535,625;0; ;0;
20160415;20160722;06UD;00;Nieuwe Regentesseschool;3581GL;UTRECHT; 344;Utrecht;Utrecht;Bo;Algemeen bijzonder;71502;31;0;31;538,193548387097;0; ;0;
20160415;20160722;06UE;00;School Md Bijbel Jorai;3474JL;ZEGVELD; 632;Woerden;Utrecht;Bo;Protestants-Christelijk;71515;23;0;23;535,260869565217;0; ;0;
20160415;20160722;06UF;00;Vrije Sch De Zwaneridder;6703BD;WAGENINGEN; 289;Wageningen;Gelderland;Bo;Antroposofisch;41246;16;0;0; ;16;87,0625;0;
20160415;20160722;06UG;00;Basisschool De Driehoek;5766PB;GRIENDTSVEEN;1507;Horst aan de Maas;Limburg;Bo;Rooms-Katholiek;47920;8;1;7;526,571428571429;0; ;0;
20160415;20160722;06UI;00;Basisschool De Hoeksteen;7081DP;GENDRINGEN;1509;Oude IJsselstreek;Gelderland;Bo;Protestants-Christelijk;41787;12;0;12;537,5;0; ;0;
20160415;20160722;06UJ;00;SSBO Sint Maarten;3562CP;UTRECHT; 344;Utrecht;Utrecht;Sbo;Rooms-Katholiek;77195;21;0;0; ;0; ;0;
20160415;20160722;06UJ;02;SSBO Sint Maarten;3452RN;VLEUTEN; 344;Utrecht;Utrecht;Sbo;Rooms-Katholiek;77195;24;0;0; ;0; ;0;
20160415;20160722;06UK;00;Vrye School Peelland;5702NM;HELMOND; 794;Helmond;Noord-Brabant;Bo;Antroposofisch;41246;29;0;0; ;29;78,4827586206897;0;
20160415;20160722;06UL;00;Basisschool 't Stekske;5453JN;LANGENBOOM; 815;Mill en Sint Hubert;Noord-Brabant;Bo;Rooms-Katholiek;71749;38;0;38;535,026315789474;0; ;0;
20160415;20160722;06UM;00;Chr BS de Skoalfinne;8721GT;WARNS;1900;Súdwest-Fryslân;Friesland;Bo;Protestants-Christelijk;41385;5;0;0; ;5;76,8;0;
20160415;20160722;06UN;00;Chr Bso De Walikker;8567LC;OUDEMIRDUM;1921;De Friese Meren;Friesland;Bo;Protestants-Christelijk;41385;7;0;0; ;7;77,4285714285714;0;
20160415;20160722;06UQ;00;Leeuwenhartschool;3261BK;OUD-BEIJERLAND; 584;Oud-Beijerland;Zuid-Holland;Bo;Antroposofisch;61960;22;0;0; ;23;83,8695652173913;0;
20160415;20160722;06UR;00;Basisschool St Gertrudis;6454AM;JABEEK; 881;Onderbanken;Limburg;Bo;Rooms-Katholiek;41506;5;0;5;532,2;0; ;0;
20160415;20160722;06UT;00;Vrije School Mareland;2316HA;LEIDEN; 546;Leiden;Zuid-Holland;Bo;Antroposofisch;41359;30;0;0; ;30;84,7333333333333;0;
20160415;20160722;06UW;00;Willem De Zwijger;2587HZ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;Protestants-Christelijk;72100;54;0;54;540,62962962963;0; ;0;
20160415;20160722;06UX;00;BS Koningsbergerschool;7691CA;BERGENTHEIM; 160;Hardenberg;Overijssel;Bo;Protestants-Christelijk;40946;26;3;0; ;0; ;23;211,869565217391
20160415;20160722;06UZ;00;Basisschool De Postiljon;3769EC;SOESTERBERG; 342;Soest;Utrecht;Bo;Protestants-Christelijk;41242;26;1;25;535,08;0; ;0;
20160415;20160722;06VA;00;Basissch St Lambertus;6627AS;MAASBOMMEL; 668;West Maas en Waal;Gelderland;Bo;Rooms-Katholiek;41340;13;0;13;528,384615384615;0; ;0;
20160415;20160722;06VC;00;Basisschool St Bernardus;8375AJ;OLDEMARKT;1708;Steenwijkerland;Overijssel;Bo;Rooms-Katholiek;40888;17;0;17;532,529411764706;0; ;0;
20160415;20160722;06VD;00;De Hoeksteen;3257AR;OOLTGENSPLAAT;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;72386;18;0;18;540,722222222222;0; ;0;
20160415;20160722;06VF;00;Sint Aloysiusschool;8121CW;OLST;1773;Olst-Wijhe;Overijssel;Bo;Rooms-Katholiek;40894;21;0;21;530,285714285714;0; ;0;
20160415;20160722;06VJ;00;Bs Groen van Prinsterer;4694AZ;SCHERPENISSE; 716;Tholen;Zeeland;Bo;Reformatorisch;72568;21;0;21;535,52380952381;0; ;0;
20160415;20160722;06VL;00;Basisschool De Wiekslag;6921KC;DUIVEN; 226;Duiven;Gelderland;Bo;Protestants-Christelijk;61284;18;0;18;533,222222222222;0; ;0;
20160415;20160722;06VN;00;Jenaplanschool Gorkum;4207GG;GORINCHEM; 512;Gorinchem;Zuid-Holland;Bo;Algemeen bijzonder;72750;30;0;0; ;30;81,6333333333333;0;
20160415;20160722;06VO;00;Bs De Vier Heemskinderen;5371LB;RAVENSTEIN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;10;0;10;537,1;0; ;0;
20160415;20160722;06VP;00;Bs Rode Schouw;4661VE;HALSTEREN; 748;Bergen op Zoom;Noord-Brabant;Bo;Algemeen bijzonder;40980;28;0;0; ;28;84,3214285714286;0;
20160415;20160722;06VS;00;Basisschool Jan Peters;6116BR;ROOSTEREN;1711;Echt-Susteren;Limburg;Bo;Rooms-Katholiek;83280;13;0;13;532,307692307692;0; ;0;
20160415;20160722;06VU;00;Basisschool de Ster;5563BC;WESTERHOVEN;1724;Bergeijk;Noord-Brabant;Bo;Rooms-Katholiek;31384;25;0;25;533,04;0; ;0;
20160415;20160722;06VV;00;RK Basisschool St Jan;5525AN;DUIZEL; 770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;44201;36;2;0; ;0; ;34;210,470588235294
20160415;20160722;06VW;00;Jenaplansch d Lindekring;5435XH;SINT AGATHA;1684;Cuijk;Noord-Brabant;Bo;Rooms-Katholiek;48348;11;0;11;532,272727272727;0; ;0;
20160415;20160722;06VX;00;Antonius School;5725AZ;HEUSDEN GEM ASTEN; 743;Asten;Noord-Brabant;Bo;Rooms-Katholiek;41223;31;0;31;538,58064516129;0; ;0;
20160415;20160722;06VY;00;BS de Tweesprong;6034SJ;NEDERWEERT-EIND; 946;Nederweert;Limburg;Bo;Rooms-Katholiek;50819;23;0;23;535,695652173913;0; ;0;
20160415;20160722;06WB;00;RK Basissch De Oversteek;5298CB;LIEMPDE; 757;Boxtel;Noord-Brabant;Bo;Rooms-Katholiek;73556;63;1;0; ;62;84,0161290322581;0;
20160415;20160722;06WC;00;Basisschool De Kring;5121CA;RIJEN; 784;Gilze en Rijen;Noord-Brabant;Bo;Algemeen bijzonder;40971;43;0;43;532,744186046512;0; ;0;
20160415;20160722;06WD;00;De Sprankel;5737CB;LIESHOUT;1659;Laarbeek;Noord-Brabant;Bo;Rooms-Katholiek;40557;28;0;28;536,464285714286;0; ;0;
20160415;20160722;06WF;00;Basisschool De Meulebeek;5807BJ;OOSTRUM LB; 984;Venray;Limburg;Bo;Rooms-Katholiek;44397;27;1;0; ;26;82,2307692307692;0;
20160415;20160722;06WH;00;BS De Kleine Weide;5394AN;OIJEN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;41228;10;0;10;540,2;0; ;0;
20160415;20160722;06WI;00;Basissch St Jan Baptist;5507LA;VELDHOVEN; 861;Veldhoven;Noord-Brabant;Bo;Rooms-Katholiek;77338;11;0;11;537,909090909091;0; ;0;
20160415;20160722;06WJ;00;Basisschool Heilig Hart;4725AG;WOUWSE PLANTAGE;1674;Roosendaal;Noord-Brabant;Bo;Rooms-Katholiek;74154;16;1;15;534,8;0; ;0;
20160415;20160722;06WL;00;Basisschool de Spoorzoeker;6466GG;KERKRADE; 928;Kerkrade;Limburg;Bo;Rooms-Katholiek;41516;24;0;24;541,333333333333;0; ;0;
20160415;20160722;06WM;00;Sint Jozef Basisschool;7165AK;RIETMOLEN;1859;Berkelland;Gelderland;Bo;Rooms-Katholiek;25351;14;0;14;536,714285714286;0; ;0;
20160415;20160722;06WN;00;Basisschool Eben Haezer;4285TH;WOUDRICHEM; 874;Woudrichem;Noord-Brabant;Bo;Protestants-Christelijk;74024;39;1;38;537,131578947368;0; ;0;
20160415;20160722;06WO;00;Basisschool De Talententoren;6029PZ;STERKSEL;1658;Heeze-Leende;Noord-Brabant;Bo;Rooms-Katholiek;31384;16;0;16;533,25;0; ;0;
20160415;20160722;06WP;00;Basisschool Elckerlyc;6181BP;ELSLOO LB; 971;Stein;Limburg;Bo;Algemeen bijzonder;41516;14;0;14;539,357142857143;0; ;0;
20160415;20160722;06WS;00;Meester Gijbelsschool;5511AG;KNEGSEL; 770;Eersel;Noord-Brabant;Bo;Rooms-Katholiek;77338;8;0;8;541;0; ;0;
20160415;20160722;06WT;00;Basisschool Den Bijstere;5014HZ;TILBURG; 855;Tilburg;Noord-Brabant;Bo;Rooms-Katholiek;40971;40;0;0; ;40;76,725;0;
20160415;20160722;06WU;00;Chr Basisschool De Ark;2636GC;SCHIPLUIDEN;1842;Midden-Delfland;Zuid-Holland;Bo;Protestants-Christelijk;74466;17;0;17;536,823529411765;0; ;0;
20160415;20160722;06WV;00;RK Bs Mariadonk;4735TA;ZEGGE; 840;Rucphen;Noord-Brabant;Bo;Rooms-Katholiek;31017;12;0;16;530,0625;0; ;0;
20160415;20160722;06WW;00;Basisschool Nuts Oost;6224JR;MAASTRICHT; 935;Maastricht;Limburg;Bo;Algemeen bijzonder;42669;19;1;18;541,388888888889;0; ;0;
20160415;20160722;06WX;00;Basisschool De Wegwijzer;2825BG;BERKENWOUDE;1931;Krimpenerwaard;Zuid-Holland;Bo;Reformatorisch;74609;21;0;21;541,47619047619;0; ;0;
20160415;20160722;06WZ;00;RK BS De Linde;5367AA;MACHAREN; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;48348;7;0;7;539,285714285714;0; ;0;
20160415;20160722;06XB;00;BS Akkerwinde;5434PD;VIANEN NB;1684;Cuijk;Noord-Brabant;Bo;Rooms-Katholiek;48348;14;0;14;535,357142857143;0; ;0;
20160415;20160722;06XC;00;BS St Lambertus;5291AD;GEMONDE; 845;Sint-Michielsgestel;Noord-Brabant;Bo;Rooms-Katholiek;40848;34;0;34;532,735294117647;0; ;0;
20160415;20160722;06XD;00;Basisschool t Rendal;5715AM;LIEROP; 847;Someren;Noord-Brabant;Bo;Rooms-Katholiek;41223;23;0;23;539,260869565217;0; ;0;
20160415;20160722;06XE;00;Basisschool Sint Jozef;4568BH;NIEUW NAMEN; 677;Hulst;Zeeland;Bo;Rooms-Katholiek;40803;6;0;6;542,5;0; ;0;
20160415;20160722;06XF;00;Basisschool H Stefanus;6363BZ;WIJNANDSRADE; 951;Nuth;Limburg;Bo;Rooms-Katholiek;41506;24;0;25;540,16;0; ;0;
20160415;20160722;06XI;00;Kbs De Werft;4824KA;BREDA; 758;Breda;Noord-Brabant;Bo;Rooms-Katholiek;41407;31;0;31;540,258064516129;0; ;0;
20160415;20160722;06XJ;00;Koningin Beatrix;3253BM;OUDDORP ZH;1924;Goeree-Overflakkee;Zuid-Holland;Bo;Protestants-Christelijk;75064;41;0;41;540,09756097561;0; ;0;
20160415;20160722;06XM;00;Basisschool St Antonius;5823AH;MAASHEES; 756;Boxmeer;Noord-Brabant;Bo;Rooms-Katholiek;43305;12;0;12;535,75;0; ;0;
20160415;20160722;06XO;00;RK BS St Jozef;5363RA;VELP NB; 786;Grave;Noord-Brabant;Bo;Rooms-Katholiek;48348;12;0;12;534,25;0; ;0;
20160415;20160722;06XP;00;KBS St. Anna;5124RM;MOLENSCHOT; 784;Gilze en Rijen;Noord-Brabant;Bo;Rooms-Katholiek;73191;12;0;12;534,583333333333;0; ;0;
20160415;20160722;06XQ;00;Dordtse Vrije School;3312NB;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;Antroposofisch;61960;25;0;0; ;25;82,2;0;
20160415;20160722;06XR;00;Vrije Sch De Driestroom;5215CK;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;Antroposofisch;41246;30;0;0; ;31;82,4193548387097;0;
20160415;20160722;06XU;00;Nicolaasschool;5341BR;OSS; 828;Oss;Noord-Brabant;Bo;Rooms-Katholiek;75388;46;0;46;534,260869565217;0; ;0;
20160415;20160722;06XW;00;De Pandelaar;5421NK;GEMERT;1652;Gemert-Bakel;Noord-Brabant;Bo;Algemeen bijzonder;75688;26;0;26;536,961538461538;0; ;0;
20160415;20160722;06XX;00;De Bergpadschool;4364BZ;GRIJPSKERKE; 717;Veere;Zeeland;Bo;Protestants-Christelijk;40959;14;0;0; ;14;81,6428571428571;0;
20160415;20160722;06YA;00;Immanuelschool;3421KW;OUDEWATER; 589;Oudewater;Utrecht;Bo;Protestants-Christelijk;41194;29;0;30;531,6;0; ;0;
