PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20151001;20JM;02;De Piramide;2541RL;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Vso;3/4;Openbaar;41572;0;0;0;0;0;0;0;0;0;3;11;11;13;11;11;10;5;1;0;0;0;0;0;76
20151001;20KF;00;Mont. Elzeneind;5343GH;OSS; 828;Oss;Noord-Brabant;Bo;nvt;Rooms-Katholiek;75388;0;33;33;32;30;38;31;33;31;7;0;0;0;0;0;0;0;0;0;0;0;0;0;268
20151001;20KH;00;De Regenboog SO/VSO Zmlk;3068XA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Protestants-Christelijk;47595;0;2;4;13;12;10;13;18;10;11;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20151001;20KH;00;De Regenboog SO/VSO Zmlk;3068XA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Protestants-Christelijk;47595;0;0;0;0;0;0;0;0;0;7;8;8;7;11;15;11;6;1;0;0;0;0;0;74
20151001;20KL;00;RK SSBO de Griffel;6415SB;HEERLEN; 917;Heerlen;Limburg;Sbo;nvt;Rooms-Katholiek;41506;0;6;13;16;23;15;24;38;32;39;5;0;0;0;0;0;0;0;0;0;0;0;0;211
20151001;20KP;00;De Strandwacht;2554HZ;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;So;3/4;Openbaar;41572;0;4;14;15;31;20;27;40;26;14;3;0;0;0;0;0;0;0;0;0;0;0;0;194
20151001;20KP;02;School Verb A/H P.I.;2625XR;DELFT; 503;Delft;Zuid-Holland;So;3/4;Openbaar;41572;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20151001;20KP;06;De Strandwacht;2671DH;NAALDWIJK;1783;Westland;Zuid-Holland;So;3/4;Openbaar;41572;0;0;0;1;5;4;2;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;19
20151001;20KR;00;Basisschool Sterrebos;5343VC;OSS; 828;Oss;Noord-Brabant;Bo;nvt;Rooms-Katholiek;75388;0;29;42;27;37;28;34;47;37;15;1;0;0;0;0;0;0;0;0;0;0;0;0;297
20151001;20KT;00;Basisschool De Blinkerd;5344GK;OSS; 828;Oss;Noord-Brabant;Bo;nvt;Rooms-Katholiek;75388;0;17;14;10;9;14;20;14;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;120
20151001;20KW;00;OBS Plevier;3191GA;HOOGVLIET ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;73;49;53;71;66;49;61;60;8;0;0;0;0;0;0;0;0;0;0;0;0;0;490
20151001;20KY;00;SSBO De Kring;3068BT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;nvt;Openbaar;41775;0;0;0;1;2;6;6;7;9;5;0;0;0;0;0;0;0;0;0;0;0;0;0;36
20151001;20LC;00;RK SBO De Tandem;5402GA;UDEN; 856;Uden;Noord-Brabant;Sbo;nvt;Rooms-Katholiek;32177;0;4;9;3;10;10;12;16;29;21;0;0;0;0;0;0;0;0;0;0;0;0;0;114
20151001;20LI;00;SSBO De Vliethorst;2263VJ;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Sbo;nvt;Rooms-Katholiek;20281;0;2;5;2;12;11;17;25;18;17;0;0;0;0;0;0;0;0;0;0;0;0;0;109
20151001;20NV;00;SSBO De Bolster;6601XR;WIJCHEN; 296;Wijchen;Gelderland;Sbo;nvt;Rooms-Katholiek;38001;0;4;9;6;12;9;20;31;31;25;0;0;0;0;0;0;0;0;0;0;0;0;0;147
20151001;20OF;00;SSBO Zeppelin;1033LW;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;nvt;Protestants-Christelijk;77690;0;0;0;2;9;7;8;9;17;11;1;0;0;0;0;0;0;0;0;0;0;0;0;64
20151001;20OJ;00;Van Voorthuysenschool;7314BN;APELDOORN; 200;Apeldoorn;Gelderland;So;3/4;Openbaar;41616;0;0;0;0;0;1;1;1;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;9
20151001;20OJ;00;Van Voorthuysenschool;7314BN;APELDOORN; 200;Apeldoorn;Gelderland;Vso;3/4;Openbaar;41616;0;0;0;0;0;0;0;0;0;4;4;7;9;7;8;5;3;0;0;0;0;0;0;47
20151001;20OQ;00;Kortland;2923CH;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;nvt;Openbaar;41545;0;41;41;50;48;51;62;73;56;9;0;0;0;0;0;0;0;0;0;0;0;0;0;431
20151001;20OW;00;Basisschool t Einder;5422AN;GEMERT;1652;Gemert-Bakel;Noord-Brabant;Bo;nvt;Openbaar;41860;0;32;36;34;30;15;27;29;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;227
20151001;20PG;00;De Paperclip;2925CB;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;nvt;Openbaar;41545;0;14;23;26;15;24;21;18;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;159
20151001;20PN;00;OBS de Fontein;2924XP;KRIMPEN AAN DEN IJSSEL; 542;Krimpen aan den IJssel;Zuid-Holland;Bo;nvt;Openbaar;41545;0;29;21;36;31;34;27;44;24;1;0;0;0;0;0;0;0;0;0;0;0;0;0;247
20151001;20QG;00;SBO De Boemerang;7322GK;APELDOORN; 200;Apeldoorn;Gelderland;Sbo;nvt;Openbaar;41616;0;3;6;8;12;12;18;25;30;13;0;0;0;0;0;0;0;0;0;0;0;0;0;127
20151001;20QP;00;Facet;8031VA;ZWOLLE; 193;Zwolle;Overijssel;Sbo;nvt;Rooms-Katholiek;40888;0;3;6;10;10;24;19;14;31;13;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20151001;20RD;00;SSBO Sonnevanck;3081HZ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;nvt;Openbaar;41775;0;0;0;0;6;8;10;12;17;8;0;0;0;0;0;0;0;0;0;0;0;0;0;61
20151001;20RE;00;SSBO C Leeflang;3043AZ;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;nvt;Openbaar;41775;0;0;0;2;4;7;14;15;17;22;1;0;0;0;0;0;0;0;0;0;0;0;0;82
20151001;20RI;00;Dr A V Voorthuysenschool;3084PM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;4;6;10;18;18;12;13;15;12;6;0;0;0;0;0;0;0;0;0;0;0;0;114
20151001;20RI;00;Dr A V Voorthuysenschool;3084PM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Openbaar;41775;0;0;0;0;0;0;0;0;1;3;13;22;27;28;28;23;15;3;0;0;0;0;0;163
20151001;20RJ;00;A Willeboerschool;3062SK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;2;6;4;10;4;5;7;4;7;1;1;0;0;0;0;0;0;0;0;0;0;0;51
20151001;20RJ;00;A Willeboerschool;3062SK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Openbaar;41775;0;0;0;0;0;0;0;0;0;5;18;18;27;28;27;24;14;1;0;0;0;0;0;162
20151001;20RK;00;Openluchtschool R'dam;3053WK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;1;3;7;6;11;10;13;15;6;0;0;0;0;0;0;0;0;0;0;0;0;0;72
20151001;20RL;00;De Archipel;3083AM;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;2;10;10;10;17;22;19;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;113
20151001;20RT;00;De Recon;3075BN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;0;2;3;8;5;9;8;2;11;1;0;0;0;0;0;0;0;0;0;0;0;0;49
20151001;20RT;00;De Recon;3075BN;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Openbaar;41775;0;0;0;0;0;0;0;0;0;6;14;24;24;9;22;5;4;1;0;0;0;0;0;109
20151001;20RV;00;SSBO v Heuven Goedhart;3078CL;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;nvt;Openbaar;41775;0;0;0;2;4;2;9;14;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20151001;20RW;00;SSBO Henry Dunant;3014VG;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Sbo;nvt;Openbaar;41775;0;0;0;0;0;1;3;5;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;14
20151001;20RX;00;Mytylschool De Brug;3054KV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;0;12;19;18;21;17;21;20;25;12;0;0;0;0;0;0;0;0;0;0;0;0;0;165
20151001;20RX;00;Mytylschool De Brug;3054KV;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Openbaar;41775;0;0;0;0;0;0;0;0;0;9;19;26;29;25;14;13;8;0;0;0;0;0;0;143
20151001;20SC;00;Holendrecht;1106LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;13;14;20;18;17;22;27;21;4;0;0;0;0;0;0;0;0;0;0;0;0;0;156
20151001;20SE;00;Huizingaschool;1065VT;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41579;0;29;27;30;26;26;30;30;26;12;0;0;0;0;0;0;0;0;0;0;0;0;0;236
20151001;20SG;00;Brede School De Kinkerbuurt;1053PE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;57;40;53;36;42;39;38;36;3;0;0;0;0;0;0;0;0;0;0;0;0;0;344
20151001;20SH;00;OBS IJPlein;1021RA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;42553;0;24;21;16;20;27;19;20;17;4;0;0;0;0;0;0;0;0;0;0;0;0;0;168
20151001;20SJ;00;Linnaeus;1092SE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41774;0;16;28;31;15;13;26;30;24;3;0;0;0;0;0;0;0;0;0;0;0;0;0;186
20151001;20SK;00;Louis Bouwmeester;1065KW;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41579;0;30;21;25;31;26;40;33;26;9;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20151001;20SL;00;OBS de Toekomst;1062AA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41579;0;27;17;28;33;34;27;25;23;3;0;0;0;0;0;0;0;0;0;0;0;0;0;217
20151001;20SQ;00;SSBO De Rank;7604XK;ALMELO; 141;Almelo;Overijssel;Sbo;nvt;Protestants-Christelijk;41472;0;1;3;3;10;5;10;8;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;65
20151001;20SZ;00;de Schatgraver;6372GS;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Rooms-Katholiek;41516;0;54;51;49;48;38;40;34;41;7;1;0;0;0;0;0;0;0;0;0;0;0;0;363
20151001;20TD;00;Op Gen Hei;6373BJ;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Rooms-Katholiek;41516;0;39;42;30;38;30;29;36;21;9;0;0;0;0;0;0;0;0;0;0;0;0;0;274
20151001;20TN;00;Basisschool 'T Valder;6373TT;LANDGRAAF; 882;Landgraaf;Limburg;Bo;nvt;Rooms-Katholiek;41516;0;26;28;27;34;27;26;25;30;1;0;0;0;0;0;0;0;0;0;0;0;0;0;224
20151001;20TP;00;De Ster;1107NG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;18;21;18;8;6;16;11;8;8;1;0;0;0;0;0;0;0;0;0;0;0;0;115
20151001;20TQ;00;Rosa Boekdrukker;1056DT;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;53;55;42;46;40;12;20;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;285
20151001;20TR;00;Merkelbach;1082LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;13;16;19;14;16;22;14;20;4;1;0;0;0;0;0;0;0;0;0;0;0;0;139
20151001;20TS;00;Basisschool De Wielewaal;1077HA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;42;41;39;40;33;31;42;33;3;0;0;0;0;0;0;0;0;0;0;0;0;0;304
20151001;20TT;00;Bs Het Winterkoninkje;1053CS;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;57;50;58;51;47;44;48;38;7;0;0;0;0;0;0;0;0;0;0;0;0;0;400
20151001;20TV;00;Bs De Pinksterbloem;1091EG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41774;0;64;56;50;51;58;55;32;35;5;0;0;0;0;0;0;0;0;0;0;0;0;0;406
20151001;20TW;00;5e Mont Watergraafsmeer;1098JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41774;0;89;76;91;67;78;73;77;55;11;0;0;0;0;0;0;0;0;0;0;0;0;0;617
20151001;20TX;00;Basisschool Anne Frank;1078VJ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;51;50;53;43;37;36;42;19;11;0;0;0;0;0;0;0;0;0;0;0;0;0;342
20151001;20TX;01;Basisschool Anne Frank;1073TE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;36;35;45;29;31;23;11;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;219
20151001;20TX;02;Basisschool Anne Frank;1079AZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;56;43;45;32;33;32;35;25;4;0;0;0;0;0;0;0;0;0;0;0;0;0;305
20151001;20TX;03;Basisschool Anne Frank;1082LP;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;0;0;0;12;15;7;15;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;59
20151001;20UL;00;RK Bs 'T Klankbord;2331DV;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;32;40;33;37;38;48;24;18;7;0;0;0;0;0;0;0;0;0;0;0;0;0;277
20151001;20UO;00;RK Bs De Springplank;2263EV;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Rooms-Katholiek;41447;0;13;15;14;20;20;12;24;30;8;0;0;0;0;0;0;0;0;0;0;0;0;0;156
20151001;20UP;00;7e Montessorischool;1058EB;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41579;0;62;66;61;57;68;64;66;42;11;0;0;0;0;0;0;0;0;0;0;0;0;0;497
20151001;20UU;00;Bs Maria Bernadette;2264TA;LEIDSCHENDAM;1916;Leidschendam-Voorburg;Zuid-Holland;Bo;nvt;Rooms-Katholiek;41447;0;33;32;34;32;30;28;33;29;2;0;0;0;0;0;0;0;0;0;0;0;0;0;253
20151001;20UV;00;Basisschool De Meidoorn;1057JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;49;48;54;51;38;47;52;44;8;0;0;0;0;0;0;0;0;0;0;0;0;0;391
20151001;20UW;00;RK Bs De Tweemaster;2318TJ;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;43;36;40;35;38;51;44;39;5;0;0;0;0;0;0;0;0;0;0;0;0;0;331
20151001;20VA;00;OBS Jordaan;1016RX;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;64;55;59;56;51;58;37;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;421
20151001;20VB;00;RK Sint Joseph-School;2313JE;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;101;113;99;103;89;86;94;70;20;0;0;0;0;0;0;0;0;0;0;0;0;0;775
20151001;20VD;00;RK Bs Pacelli-School;2332XH;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;27;26;21;22;20;16;12;18;5;0;0;0;0;0;0;0;0;0;0;0;0;0;167
20151001;20VE;00;Basisschool Gaasperdam;1106DV;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;21;24;17;29;24;29;8;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;169
20151001;20VF;00;RK Basisschool De Singel;2315HG;LEIDEN; 546;Leiden;Zuid-Holland;Bo;nvt;Rooms-Katholiek;57266;0;13;19;16;18;16;18;15;17;8;4;0;0;0;0;0;0;0;0;0;0;0;0;144
20151001;20VG;00;Narcis Querido;1055WC;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;35;27;29;25;17;26;30;26;3;0;0;0;0;0;0;0;0;0;0;0;0;0;218
20151001;20VI;00;OBS Nellestein;1108EL;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;47;53;42;49;44;31;30;46;6;0;0;0;0;0;0;0;0;0;0;0;0;0;348
20151001;20VJ;00;Nicolaas Maes;1071RH;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;89;83;52;53;53;55;58;53;5;0;0;0;0;0;0;0;0;0;0;0;0;0;501
20151001;20VK;00;De Witte Olifant;1011LX;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;62;45;56;49;35;41;23;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;343
20151001;20VN;00;P. J. Troelstra;1067CG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41579;0;73;111;90;81;60;99;68;72;9;0;0;0;0;0;0;0;0;0;0;0;0;0;663
20151001;20VP;00;Bs Annie M G Schmidt;1054ZB;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;58;52;56;35;31;28;29;24;6;0;0;0;0;0;0;0;0;0;0;0;0;0;319
20151001;20VP;01;Bs Annie M G Schmidt;1053LW;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;25;32;31;26;27;25;14;15;5;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20151001;20VT;00;de Piloot;3068BT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;So;3/4;Openbaar;41775;7;30;39;38;39;51;60;60;62;23;0;0;0;0;0;0;0;0;0;0;0;0;0;409
20151001;20VT;01;VSO Het Passer College;3067HT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Vso;3/4;Openbaar;41775;0;0;0;0;0;0;0;0;0;15;43;64;50;54;34;22;4;2;0;0;0;0;0;288
20151001;20VT;02;Instituut De Piloot;2806ZL;GOUDA; 513;Gouda;Zuid-Holland;So;3/4;Openbaar;41775;0;10;11;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23
20151001;20VU;00;De Waterkant;1052SC;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;48;47;28;25;31;36;48;46;7;0;0;0;0;0;0;0;0;0;0;0;0;0;316
20151001;20VX;00;OBS Multatuli-School;1055KV;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;49;46;51;49;54;50;30;28;4;0;0;0;0;0;0;0;0;0;0;0;0;0;361
20151001;20WR;00;Alexander Roozendaalschool;1062BK;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;  2;Openbaar;21679;0;22;32;36;29;30;37;27;28;4;1;0;0;0;0;0;0;0;0;0;0;0;0;246
20151001;20WR;02;Alexander Roozendaalschool;1441TT;PURMEREND; 439;Purmerend;Noord-Holland;So;  2;Openbaar;21679;0;5;5;10;8;4;5;8;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;50
20151001;20WR;04;Alexander Roozendaalschool;1321HE;ALMERE;  34;Almere;Flevoland;So;  2;Openbaar;21679;0;3;6;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13
20151001;20WR;05;Burg. de Wildeschool;1689EA;ZWAAG; 405;Hoorn;Noord-Holland;So;  2;Openbaar;21679;0;7;6;6;6;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27
20151001;20WR;06;Burg. de Wildeschool;1816JZ;ALKMAAR; 361;Alkmaar;Noord-Holland;So;  2;Openbaar;21679;0;3;6;5;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25
20151001;20WR;07;Burg. de Wildeschool;1742KM;SCHAGEN; 441;Schagen;Noord-Holland;So;  2;Openbaar;21679;0;6;11;7;13;16;15;23;20;10;1;0;0;0;0;0;0;0;0;0;0;0;0;122
20151001;20WR;08;VierTaal College Schagen;1741MC;SCHAGEN; 441;Schagen;Noord-Holland;Vso;  2;Openbaar;21679;0;0;0;0;0;0;0;0;0;6;15;12;7;1;0;0;0;0;0;0;0;0;0;41
20151001;20WR;09;Cor Emmousschool;2531TG;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;So;  2;Openbaar;21679;1;12;10;19;15;26;20;14;14;7;0;0;0;0;0;0;0;0;0;0;0;0;0;138
20151001;20WR;10;Prof. H. Burgerschoool;1062CJ;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;  2;Openbaar;21679;5;5;2;8;10;6;5;6;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0;63
20151001;20WR;11;VTC Amsterdam;1063EX;AMSTERDAM; 363;Amsterdam;Noord-Holland;Vso;  2;Openbaar;21679;0;0;0;0;0;0;0;0;0;30;41;67;52;39;28;10;2;0;0;0;0;0;0;269
20151001;20WR;12;VierTaal College Den Haag;2525LV;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Vso;  2;Openbaar;21679;0;0;0;0;0;0;0;0;0;8;17;23;5;0;0;0;0;0;0;0;0;0;0;53
20151001;20WT;00;SSBO Het Spectrum;1097DM;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;nvt;Openbaar;41774;0;1;2;3;8;14;17;16;18;10;0;0;0;0;0;0;0;0;0;0;0;0;0;89
20151001;20WT;01;SSBO Het Spectrum;1087JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;nvt;Openbaar;41774;0;0;0;2;4;4;6;13;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;52
20151001;20WU;00;Mytylschool;1102AM;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4
20151001;20WV;00;Tyltylschool;1102AM;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;8;14;11;16;7;9;14;13;7;0;0;0;0;0;0;0;0;0;0;0;0;0;99
20151001;20WV;00;Tyltylschool;1102AM;AMSTERDAM; 363;Amsterdam;Noord-Holland;Vso;3/4;Openbaar;41479;0;0;0;0;0;0;0;0;0;2;5;10;3;4;7;5;6;0;0;0;0;0;0;42
20151001;20WW;00;Coronelschool;1062CJ;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;0;2;4;6;12;8;9;8;5;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20151001;20WX;00;WB Noteboomschool;1102AM;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;0;1;4;1;7;3;4;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;33
20151001;20XA;00;Basisschool Oscar Carre;1072TS;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;44;60;42;36;29;34;29;23;5;0;0;0;0;0;0;0;0;0;0;0;0;0;302
20151001;20XC;00;SBO De Kans;1064NE;AMSTERDAM; 363;Amsterdam;Noord-Holland;Sbo;nvt;Openbaar;41579;0;5;2;8;12;21;18;27;36;16;2;0;0;0;0;0;0;0;0;0;0;0;0;147
20151001;20XO;00;Brede School Zeeheld;1013PV;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;49;32;54;39;25;30;17;10;6;0;0;0;0;0;0;0;0;0;0;0;0;0;262
20151001;20XQ;00;De Roos;1056BK;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;13;17;34;22;17;24;26;28;3;1;0;0;0;0;0;0;0;0;0;0;0;0;185
20151001;20XR;00;De Rozemarn;1102JA;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;51;39;33;36;32;33;39;34;8;1;0;0;0;0;0;0;0;0;0;0;0;0;306
20151001;20XS;00;De Schakel;1102WD;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;56;42;57;44;50;48;33;39;10;1;0;0;0;0;0;0;0;0;0;0;0;0;380
20151001;20XT;00;Brede Sch De Spaarndammerhout;1014ZG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41663;0;21;25;13;18;10;7;9;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;111
20151001;20XU;00;Olympia;1076BN;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;26;34;35;38;35;27;33;26;9;0;0;0;0;0;0;0;0;0;0;0;0;0;263
20151001;20XV;00;Van Koetsveldschool;1098KB;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;1;7;7;8;15;19;10;13;10;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20151001;20XY;00;De Weidevogel;1028BK;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;42553;0;26;21;19;34;22;34;23;22;3;0;0;0;0;0;0;0;0;0;0;0;0;0;204
20151001;20XZ;00;De Tamboerijn;1107EZ;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41716;0;59;61;73;60;65;48;63;62;13;1;0;0;0;0;0;0;0;0;0;0;0;0;505
20151001;20YA;00;Theo Thijssen;1015NG;AMSTERDAM; 363;Amsterdam;Noord-Holland;Bo;nvt;Openbaar;41781;0;65;65;79;77;69;52;77;49;10;0;0;0;0;0;0;0;0;0;0;0;0;0;543
20151001;20YC;00;Gerhardschool;1095JL;AMSTERDAM; 363;Amsterdam;Noord-Holland;So;3/4;Openbaar;41479;0;0;4;8;10;9;17;19;25;7;0;0;0;0;0;0;0;0;0;0;0;0;0;99
