PEILDATUM;BRIN_NUMMER;VESTIGINGSNUMMER;INSTELLINGSNAAM_VESTIGING;POSTCODE_VESTIGING;PLAATSNAAM;GEMEENTENUMMER;GEMEENTENAAM;PROVINCIE;SOORT_PO;CLUSTER;DENOMINATIE_VESTIGING;BEVOEGD_GEZAG_NUMMER;LEEFTIJD_JONGER;LEEFTIJD_4;LEEFTIJD_5;LEEFTIJD_6;LEEFTIJD_7;LEEFTIJD_8;LEEFTIJD_9;LEEFTIJD_10;LEEFTIJD_11;LEEFTIJD_12;LEEFTIJD_13;LEEFTIJD_14;LEEFTIJD_15;LEEFTIJD_16;LEEFTIJD_17;LEEFTIJD_18;LEEFTIJD_19;LEEFTIJD_20;LEEFTIJD_21;LEEFTIJD_22;LEEFTIJD_23;LEEFTIJD_24;LEEFTIJD_OUDER;TOTAAL
20161001;18KO;00;Pr Margriet-School;8881CJ;WEST-TERSCHELLING;  93;Terschelling;Friesland;Bo;nvt;Openbaar;10867;0;6;4;3;7;10;5;11;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20161001;18KP;00;Bs De Wiekslag;4133EA;VIANEN UT; 620;Vianen;Utrecht;Bo;nvt;Openbaar;41638;0;20;13;12;15;19;19;22;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;143
20161001;18KU;00;De Rozebottel;7958SM;KOEKANGE;1690;De Wolden;Drenthe;Bo;nvt;Openbaar;41895;0;9;19;7;11;9;11;12;11;2;0;0;0;0;0;0;0;0;0;0;0;0;0;91
20161001;18KV;00;OBS de Touwladder;5171WS;KAATSHEUVEL; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Openbaar;41435;0;14;19;15;21;19;29;39;30;7;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20161001;18KV;01;OBS de Start;5176NJ;DE MOER; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Openbaar;41435;0;0;3;2;4;2;6;3;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;23
20161001;18KX;00;Basissch De Overhaal;1153PD;ZUIDERWOUDE; 852;Waterland;Noord-Holland;Bo;nvt;Openbaar;41434;0;7;6;10;8;8;9;13;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;75
20161001;18LB;00;Het Kompas;9732EJ;GRONINGEN;  14;Groningen;Groningen;Bo;nvt;Protestants-Christelijk;69669;0;38;44;39;43;31;29;27;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;270
20161001;18LE;00;OBS Jan Harmenshof;4191EE;GELDERMALSEN; 236;Geldermalsen;Gelderland;Bo;nvt;Openbaar;41561;0;40;28;30;27;46;33;18;22;2;0;0;0;0;0;0;0;0;0;0;0;0;0;246
20161001;18LF;00;BS 't Heem;7442HL;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;nvt;Openbaar;41476;0;13;13;8;13;16;21;19;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;121
20161001;18LG;00;OBS Solte Campe;9974NA;ZOUTKAMP;1663;De Marne;Groningen;Bo;nvt;Openbaar;13683;0;0;4;6;2;4;3;9;10;3;0;0;0;0;0;0;0;0;0;0;0;0;0;41
20161001;18LH;00;OBS Fiepko Coolman;9909EB;SPIJK GN;  10;Delfzijl;Groningen;Bo;nvt;Openbaar;41574;0;6;7;4;8;9;12;11;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;66
20161001;18LI;00;Den Aldenhaag Basissch;4011GM;ZOELEN; 214;Buren;Gelderland;Bo;nvt;Openbaar;41538;0;9;11;11;8;10;6;6;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69
20161001;18LJ;00;Basisschool De Horizon;6981DD;DOESBURG; 221;Doesburg;Gelderland;Bo;nvt;Openbaar;41371;0;27;32;37;35;38;34;42;32;5;1;0;0;0;0;0;0;0;0;0;0;0;0;283
20161001;18LK;00;WereldKidz Merseberch;3953BR;MAARSBERGEN;1581;Utrechtse Heuvelrug;Utrecht;Bo;nvt;Openbaar;41496;0;3;7;5;6;3;5;9;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42
20161001;18LM;00;KBS Bisschop Bekkers;9742KT;GRONINGEN;  14;Groningen;Groningen;Bo;nvt;Rooms-Katholiek;53860;0;29;38;35;28;33;29;20;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;232
20161001;18LN;00;De Toermalijn;8061ZC;HASSELT;1896;Zwartewaterland;Overijssel;Bo;nvt;Openbaar;41816;0;16;12;10;32;13;18;19;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;133
20161001;18LN;01;Openbare Basissch Genne;8061PN;HASSELT;1896;Zwartewaterland;Overijssel;Bo;nvt;Openbaar;41816;0;1;2;2;4;5;2;8;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;32
20161001;18LP;00;BS Stellegors;3251AZ;STELLENDAM;1924;Goeree-Overflakkee;Zuid-Holland;Bo;nvt;Openbaar;41502;0;19;16;7;8;8;19;15;19;4;1;0;0;0;0;0;0;0;0;0;0;0;0;116
20161001;18LQ;00;Obs De Tweemaster;2991JN;BARENDRECHT; 489;Barendrecht;Zuid-Holland;Bo;nvt;Openbaar;42709;0;17;21;25;15;28;27;24;23;9;1;0;0;0;0;0;0;0;0;0;0;0;0;190
20161001;18LR;00;BS De Meerpaal;1761ZB;ANNA PAULOWNA;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;9;8;11;14;20;19;22;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;122
20161001;18LS;00;OBS De Driekleur;2691XD;'S-GRAVENZANDE;1783;Westland;Zuid-Holland;Bo;nvt;Openbaar;41455;0;42;54;66;65;55;48;46;34;11;0;0;0;0;0;0;0;0;0;0;0;0;0;421
20161001;18LT;00;De Linde;1231CM;LOOSDRECHT;1696;Wijdemeren;Noord-Holland;Bo;nvt;Openbaar;41376;0;16;9;10;11;15;17;15;12;5;0;0;0;0;0;0;0;0;0;0;0;0;0;110
20161001;18LU;00;Basisschool De Rietkraag;1511WV;OOSTZAAN; 431;Oostzaan;Noord-Holland;Bo;nvt;Openbaar;41434;0;18;18;19;15;14;24;21;25;5;0;0;0;0;0;0;0;0;0;0;0;0;0;159
20161001;18LW;00;De Parel;2012SG;HAARLEM; 392;Haarlem;Noord-Holland;So;3/4;Openbaar;41853;0;4;4;9;12;11;13;21;14;9;3;0;0;0;0;0;0;0;0;0;0;0;0;100
20161001;18LW;00;De Parel;2012SG;HAARLEM; 392;Haarlem;Noord-Holland;Vso;3/4;Openbaar;41853;0;0;0;0;0;0;0;0;0;0;2;2;7;3;4;4;0;0;0;0;0;0;0;22
20161001;18LX;00;De Toermalijn;3085PA;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;27;23;22;20;19;15;18;13;5;0;0;0;0;0;0;0;0;0;0;0;0;0;162
20161001;18LX;01;OBS De Toermalijn;3085DT;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;35;49;31;38;29;34;14;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;262
20161001;18LY;00;'t Jok;8896KK;HOORN TERSCHELLING;  93;Terschelling;Friesland;Bo;nvt;Openbaar;10867;0;1;7;12;6;7;12;5;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;54
20161001;18LZ;00;Basissch De Gaard;4131GZ;VIANEN UT; 620;Vianen;Utrecht;Bo;nvt;Openbaar;41638;0;18;15;12;6;12;11;5;14;4;0;0;0;0;0;0;0;0;0;0;0;0;0;97
20161001;18LZ;01;BS De Gaard;4124AK;HAGESTEIN; 620;Vianen;Utrecht;Bo;nvt;Openbaar;41638;0;13;10;17;11;10;16;7;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100
20161001;18MA;00;Basissch Koningin Emma;1405BM;BUSSUM;1942;Gooise Meren;Noord-Holland;Bo;nvt;Openbaar;41376;0;33;38;53;46;60;49;43;53;1;0;0;0;0;0;0;0;0;0;0;0;0;0;376
20161001;18MC;00;OBS De Achtbaan;2841LN;MOORDRECHT;1892;Zuidplas;Zuid-Holland;Bo;nvt;Openbaar;41488;0;20;24;32;38;36;23;28;39;8;0;0;0;0;0;0;0;0;0;0;0;0;0;248
20161001;18MF;00;BS De Vlinderboom;5175TE;LOON OP ZAND; 809;Loon op Zand;Noord-Brabant;Bo;nvt;Openbaar;41435;0;12;10;16;7;13;5;8;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;82
20161001;18MG;00;OBS De Dorpsakker;1566XD;ASSENDELFT; 479;Zaanstad;Noord-Holland;Bo;nvt;Openbaar;41852;0;23;20;23;25;18;26;21;26;5;0;0;0;0;0;0;0;0;0;0;0;0;0;187
20161001;18MH;00;De Gouwzee;1141CW;MONNICKENDAM; 852;Waterland;Noord-Holland;Bo;nvt;Openbaar;41434;0;34;23;24;26;14;23;18;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;173
20161001;18MJ;00;Obs De Peperhof;8131WE;WIJHE;1773;Olst-Wijhe;Overijssel;Bo;nvt;Openbaar;41491;0;8;11;15;13;10;8;11;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;87
20161001;18MK;00;Basissch St Odulfus;5706AX;HELMOND; 794;Helmond;Noord-Brabant;Bo;nvt;Rooms-Katholiek;30240;0;23;34;20;39;30;31;40;37;7;1;0;0;0;0;0;0;0;0;0;0;0;0;262
20161001;18MM;00;OBS De Hoekstee;8381BL;VLEDDER;1701;Westerveld;Drenthe;Bo;nvt;Openbaar;41868;0;11;13;11;10;10;13;10;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;93
20161001;18MN;00;OBS De Eendragt;1531AJ;WORMER; 880;Wormerland;Noord-Holland;Bo;nvt;Openbaar;41434;0;47;57;54;44;64;57;43;64;11;0;0;0;0;0;0;0;0;0;0;0;0;0;441
20161001;18MO;00;Wantijschool;3313GL;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Openbaar;41518;0;25;30;19;26;27;15;28;23;7;0;0;0;0;0;0;0;0;0;0;0;0;0;200
20161001;18MQ;00;OBS Meester Aafjes;4194RR;METEREN; 236;Geldermalsen;Gelderland;Bo;nvt;Openbaar;41561;0;42;44;41;42;51;64;60;51;3;0;0;0;0;0;0;0;0;0;0;0;0;0;398
20161001;18MR;00;OBS de Tovercirkel;6418HV;HEERLEN; 917;Heerlen;Limburg;Bo;nvt;Openbaar;41516;0;52;47;37;49;47;39;45;41;5;0;0;0;0;0;0;0;0;0;0;0;0;0;362
20161001;18MS;00;Basisschool De Peppel;7442KD;NIJVERDAL; 163;Hellendoorn;Overijssel;Bo;nvt;Openbaar;41476;0;8;8;11;12;7;13;17;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;84
20161001;18MT;00;Obs De Vogelaar;8103EA;RAALTE; 177;Raalte;Overijssel;Bo;nvt;Openbaar;41491;0;37;35;31;32;29;25;35;27;6;0;0;0;0;0;0;0;0;0;0;0;0;0;257
20161001;18MW;00;OBS Hiliglo;9905RD;HOLWIERDE;  10;Delfzijl;Groningen;Bo;nvt;Openbaar;41574;0;6;3;10;9;8;13;21;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76
20161001;18MX;00;De Klepper;4111LD;ZOELMOND; 214;Buren;Gelderland;Bo;nvt;Openbaar;41538;0;8;8;12;5;7;5;7;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;56
20161001;18MY;00;OBS De Wetelaar;6983CG;DOESBURG; 221;Doesburg;Gelderland;Bo;nvt;Openbaar;41371;0;35;34;31;35;27;24;39;37;6;1;0;0;0;0;0;0;0;0;0;0;0;0;269
20161001;18MZ;00;De Ontdekking;5223JR;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Openbaar;41672;0;38;51;33;51;42;50;31;28;15;0;0;0;0;0;0;0;0;0;0;0;0;0;339
20161001;18NA;00;OBS De Driesprong;7918AX;NIEUWLANDE; 118;Hoogeveen;Drenthe;Bo;nvt;Openbaar;42557;0;5;7;4;7;4;6;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;41
20161001;18NC;00;Burg Wessels Boerschool;7751CG;DALEN; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;28;41;38;43;33;52;46;36;3;0;0;0;0;0;0;0;0;0;0;0;0;0;320
20161001;18NF;00;Martenaskoalle;9045PZ;BITGUMMOLE;1908;Menameradiel;Friesland;Bo;nvt;Openbaar;41693;0;6;10;13;8;16;14;13;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;90
20161001;18NG;00;BS De Zandhorst;1764GS;BREEZAND;1911;Hollands Kroon;Noord-Holland;Bo;nvt;Openbaar;41438;0;2;6;14;7;14;6;7;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;69
20161001;18NH;00;OBS Noorderschool;1511AS;OOSTZAAN; 431;Oostzaan;Noord-Holland;Bo;nvt;Openbaar;41434;0;13;15;16;8;5;17;15;11;5;0;0;0;0;0;0;0;0;0;0;0;0;0;105
20161001;18NI;00;OBS Julianaschool;2051KK;OVERVEEN; 377;Bloemendaal;Noord-Holland;Bo;nvt;Openbaar;41500;0;56;60;54;49;55;56;52;42;6;0;0;0;0;0;0;0;0;0;0;0;0;0;430
20161001;18NM;00;obs De Veenvlinder;9765AC;PATERSWOLDE;1730;Tynaarlo;Drenthe;Bo;nvt;Openbaar;41851;0;33;34;28;32;34;27;34;31;4;0;0;0;0;0;0;0;0;0;0;0;0;0;257
20161001;18NN;00;Basisschool De Horst;7957BV;DE WIJK;1690;De Wolden;Drenthe;Bo;nvt;Openbaar;41895;0;32;29;25;21;35;30;19;21;1;0;0;0;0;0;0;0;0;0;0;0;0;0;213
20161001;18NQ;00;OBS Tellegen;8131CP;WIJHE;1773;Olst-Wijhe;Overijssel;Bo;nvt;Openbaar;41491;0;9;6;6;4;6;8;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52
20161001;18NR;00;Jorisschool;5706VS;HELMOND; 794;Helmond;Noord-Brabant;Bo;nvt;Rooms-Katholiek;30240;0;13;16;17;22;17;22;25;18;6;0;0;0;0;0;0;0;0;0;0;0;0;0;156
20161001;18NS;00;De Tamarisk;9721SW;GRONINGEN;  14;Groningen;Groningen;Bo;nvt;Protestants-Christelijk;69669;0;30;38;28;21;19;23;27;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;209
20161001;18NU;00;OBS Weremere;1531EK;WORMER; 880;Wormerland;Noord-Holland;Bo;nvt;Openbaar;41434;0;29;51;37;45;51;40;35;42;8;1;0;0;0;0;0;0;0;0;0;0;0;0;339
20161001;18NV;00;OBS Mondriaan;3314TK;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Openbaar;41518;0;25;24;23;35;31;31;24;41;10;0;0;0;0;0;0;0;0;0;0;0;0;0;244
20161001;18NW;00;Burg W A Storkschool;7991CD;DWINGELOO;1701;Westerveld;Drenthe;Bo;nvt;Openbaar;41868;0;20;33;36;24;36;34;45;39;12;0;0;0;0;0;0;0;0;0;0;0;0;0;279
20161001;18NX;00;R Lokhorst-School;4158CP;DEIL; 236;Geldermalsen;Gelderland;Bo;nvt;Openbaar;41561;0;22;13;10;21;25;20;24;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;157
20161001;18OA;00;BS Theo Thijssen;2741HA;WADDINXVEEN; 627;Waddinxveen;Zuid-Holland;Bo;nvt;Openbaar;41527;0;21;25;25;25;29;23;30;22;7;0;0;0;0;0;0;0;0;0;0;0;0;0;207
20161001;18OC;00;BS Kastanjepoort;4117GG;ERICHEM; 214;Buren;Gelderland;Bo;nvt;Openbaar;41538;0;2;2;10;7;6;12;13;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;63
20161001;18OD;00;Het Rondeel;5213VC;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Openbaar;41672;0;16;19;31;29;25;16;22;19;4;0;0;0;0;0;0;0;0;0;0;0;0;0;181
20161001;18OE;00;OBS De Zwarm;7917PR;GEESBRUG; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;8;10;7;13;7;5;12;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;71
20161001;18OF;00;De Springplank;5653PK;EINDHOVEN; 772;Eindhoven;Noord-Brabant;Bo;nvt;Rooms-Katholiek;40378;0;57;53;62;58;59;83;58;51;3;1;0;0;0;0;0;0;0;0;0;0;0;0;485
20161001;18OH;00;Marke-School;7754MB;WACHTUM; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;5;5;5;2;7;3;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
20161001;18OL;00;BS De Zandplaat;9915PC;'T ZANDT GN;  24;Loppersum;Groningen;Bo;nvt;Openbaar;41574;0;3;11;7;3;5;2;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36
20161001;18OM;00;Lyts Libben;9041CT;BERLTSUM;1908;Menameradiel;Friesland;Bo;nvt;Openbaar;41693;0;16;20;8;11;9;13;12;9;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100
20161001;18OP;00;OPB BS Vondel-School;2111CJ;AERDENHOUT; 377;Bloemendaal;Noord-Holland;Bo;nvt;Openbaar;41500;0;30;34;53;47;58;46;28;45;6;0;0;0;0;0;0;0;0;0;0;0;0;0;347
20161001;18OQ;00;OBS de Wilhelminaschool;7741XM;COEVORDEN; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;12;5;4;12;8;9;7;10;1;2;0;0;0;0;0;0;0;0;0;0;0;0;70
20161001;18OR;00;Charlois;3082CE;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;29;32;37;34;25;42;26;24;11;0;0;0;0;0;0;0;0;0;0;0;0;0;260
20161001;18OV;00;OBS Ter Borch;9766PP;EELDERWOLDE;1730;Tynaarlo;Drenthe;Bo;nvt;Openbaar;41851;0;65;56;67;65;68;69;64;76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;530
20161001;18OY;00;OBS De Brug;1752AB;SINT MAARTENSBRUG; 441;Schagen;Noord-Holland;Bo;nvt;Openbaar;41438;0;10;14;9;7;16;10;11;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;84
20161001;18OZ;00;OBS 't Tilletje;1473PH;WARDER; 385;Edam-Volendam;Noord-Holland;Bo;nvt;Openbaar;41434;0;7;9;20;10;6;15;5;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;82
20161001;18PA;00;OBS Ter Tolne;4691HS;THOLEN; 716;Tholen;Zeeland;Bo;nvt;Openbaar;41842;0;18;32;16;32;27;24;25;16;3;0;0;0;0;0;0;0;0;0;0;0;0;0;193
20161001;18PC;00;De Heerdstee;9736EA;GRONINGEN;  14;Groningen;Groningen;Bo;nvt;Protestants-Christelijk;69669;0;35;25;29;25;32;25;33;27;13;0;0;0;0;0;0;0;0;0;0;0;0;0;244
20161001;18PE;00;OBS De Kievitshoek;8384EE;WILHELMINAOORD;1701;Westerveld;Drenthe;Bo;nvt;Openbaar;41868;0;5;9;8;10;15;20;16;11;3;0;0;0;0;0;0;0;0;0;0;0;0;0;97
20161001;18PJ;00;Brede School Kwintijn;8101EK;RAALTE; 177;Raalte;Overijssel;Bo;nvt;Openbaar;41491;0;26;11;16;16;12;18;17;13;2;1;0;0;0;0;0;0;0;0;0;0;0;0;132
20161001;18PM;00;BS Pr Willem Alexander;4112JT;BEUSICHEM; 214;Buren;Gelderland;Bo;nvt;Openbaar;41538;0;27;25;36;36;28;41;31;37;4;0;0;0;0;0;0;0;0;0;0;0;0;0;265
20161001;18PN;00;De Springplank;5231RJ;'S-HERTOGENBOSCH; 796;'s-Hertogenbosch;Noord-Brabant;Bo;nvt;Openbaar;41672;0;24;21;25;29;28;22;15;29;3;0;0;0;0;0;0;0;0;0;0;0;0;0;196
20161001;18PP;00;Stidal-School;7755NN;DALERVEEN; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;3;4;3;3;4;8;6;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;39
20161001;18PQ;00;Bs Anne Frank;2542JG;'S-GRAVENHAGE; 518;'s-Gravenhage;Zuid-Holland;Bo;nvt;Openbaar;41572;0;70;55;60;67;58;63;55;63;15;0;0;0;0;0;0;0;0;0;0;0;0;0;506
20161001;18PT;00;Obs 't Fonnemint;9076CP;ST.-ANNAPAROCHIE;  63;het Bildt;Friesland;Bo;nvt;Openbaar;41693;0;35;38;35;27;37;25;44;33;10;0;0;0;0;0;0;0;0;0;0;0;0;0;284
20161001;18PU;00;SWS Twaspan;9033WJ;DEINUM;1908;Menameradiel;Friesland;Bo;nvt;Openbaar;41693;0;7;8;7;5;10;8;14;17;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77
20161001;18PV;00;OBS Buitenvree;7742WJ;COEVORDEN; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;21;24;26;24;21;18;18;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;171
20161001;18PW;00;BS De Zevenhoeven;1963KH;HEEMSKERK; 396;Heemskerk;Noord-Holland;Bo;nvt;Openbaar;41375;0;19;37;35;33;32;31;33;18;2;0;0;0;0;0;0;0;0;0;0;0;0;0;240
20161001;18PX;00;OBS De Triangel;3082VW;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;38;52;64;43;47;46;34;39;4;2;0;0;0;0;0;0;0;0;0;0;0;0;369
20161001;18PY;00;Montessori School;6706EK;WAGENINGEN; 289;Wageningen;Gelderland;Bo;nvt;Openbaar;41461;0;24;29;30;23;18;35;31;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;217
20161001;18QA;00;obs De Westerburcht;9761HJ;EELDE;1730;Tynaarlo;Drenthe;Bo;nvt;Openbaar;41851;0;36;35;34;40;46;58;42;71;9;0;0;0;0;0;0;0;0;0;0;0;0;0;371
20161001;18QB;00;Obs Het Eiland;1507XE;ZAANDAM; 479;Zaanstad;Noord-Holland;Bo;nvt;Openbaar;41852;0;27;31;24;14;28;20;31;28;1;0;0;0;0;0;0;0;0;0;0;0;0;0;204
20161001;18QC;00;OBS 't Zwanenest;1751CJ;SCHAGERBRUG; 441;Schagen;Noord-Holland;Bo;nvt;Openbaar;41438;0;13;13;17;15;8;12;14;17;3;0;0;0;0;0;0;0;0;0;0;0;0;0;112
20161001;18QD;00;OBS De Koningsspil;1474MZ;OOSTHUIZEN; 385;Edam-Volendam;Noord-Holland;Bo;nvt;Openbaar;41434;0;24;36;18;26;28;40;29;37;3;0;0;0;0;0;0;0;0;0;0;0;0;0;241
20161001;18QE;00;OBS De Eevliet;4693ED;POORTVLIET; 716;Tholen;Zeeland;Bo;nvt;Openbaar;41842;0;7;2;6;5;3;4;3;7;3;0;0;0;0;0;0;0;0;0;0;0;0;0;40
20161001;18QF;00;Dom Helder Camara BS;9736AM;GRONINGEN;  14;Groningen;Groningen;Bo;nvt;Protestants-Christelijk;69669;0;65;58;68;57;46;57;52;26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;429
20161001;18QG;00;OBS De Zuidvliet;4484AG;KORTGENE;1695;Noord-Beveland;Zeeland;Bo;nvt;Openbaar;41670;0;14;11;21;16;12;24;15;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;130
20161001;18QH;00;OBS It Jonkertje;9366TA;JONKERSVAART;  25;Marum;Groningen;Bo;nvt;Openbaar;41846;0;0;2;2;4;3;3;11;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29
20161001;18QJ;00;De Springplank;4156AA;RUMPT; 236;Geldermalsen;Gelderland;Bo;nvt;Openbaar;41561;0;12;9;10;11;10;15;8;8;4;1;0;0;0;0;0;0;0;0;0;0;0;0;88
20161001;18QK;00;OBS de Droomboom;6415CE;HEERLEN; 917;Heerlen;Limburg;Bo;nvt;Openbaar;41516;0;35;27;24;29;36;26;28;31;9;1;0;0;0;0;0;0;0;0;0;0;0;0;246
20161001;18QP;00;De Leeuwerik;7161AB;NEEDE;1859;Berkelland;Gelderland;So;3/4;Openbaar;70163;0;0;2;3;1;7;4;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;34
20161001;18QP;00;De Leeuwerik;7161AB;NEEDE;1859;Berkelland;Gelderland;Vso;3/4;Openbaar;70163;0;0;0;0;0;0;0;0;0;9;8;6;13;7;10;3;2;0;0;0;0;0;0;58
20161001;18QQ;00;OBS De Klimop;7863PM;GEES; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3
20161001;18QS;00;Mr Harm Smeenge School;9411LB;BEILEN;1731;Midden-Drenthe;Drenthe;Bo;nvt;Openbaar;41812;0;18;11;19;18;27;20;25;28;9;0;0;0;0;0;0;0;0;0;0;0;0;0;175
20161001;18QU;00;De Romte;9035BT;DRONRYP;1908;Menameradiel;Friesland;Bo;nvt;Openbaar;41693;0;2;4;9;8;10;12;20;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;81
20161001;18QW;00;Parkschool V Opb BSO;7741CV;COEVORDEN; 109;Coevorden;Drenthe;Bo;nvt;Openbaar;41630;0;38;42;39;49;49;40;43;33;8;0;0;0;0;0;0;0;0;0;0;0;0;0;341
20161001;18QX;00;SSBO Hildebrand;2032KA;HAARLEM; 392;Haarlem;Noord-Holland;Sbo;nvt;Openbaar;41853;0;0;1;1;1;4;9;11;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37
20161001;18QY;00;Bs De Kariboe;1962CA;HEEMSKERK; 396;Heemskerk;Noord-Holland;Bo;nvt;Openbaar;41375;0;22;17;32;18;22;29;15;22;1;2;0;0;0;0;0;0;0;0;0;0;0;0;180
20161001;18QZ;00;BS over De Slinge;3086LR;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;20;33;29;30;19;23;17;21;6;0;0;0;0;0;0;0;0;0;0;0;0;0;198
20161001;18QZ;01;Bs Over De Slinge;3086BK;ROTTERDAM; 599;Rotterdam;Zuid-Holland;Bo;nvt;Openbaar;41775;0;21;29;21;23;23;21;22;9;7;1;0;0;0;0;0;0;0;0;0;0;0;0;177
20161001;18RA;00;De Tarthorst;6708JA;WAGENINGEN; 289;Wageningen;Gelderland;Bo;nvt;Openbaar;41461;0;21;17;16;26;17;17;20;21;4;1;0;0;0;0;0;0;0;0;0;0;0;0;160
20161001;18RD;00;Obs De Watermolen;1541WR;KOOG AAN DE ZAAN; 479;Zaanstad;Noord-Holland;Bo;nvt;Openbaar;41852;0;31;32;27;27;28;23;23;17;6;0;0;0;0;0;0;0;0;0;0;0;0;0;214
20161001;18RG;00;Oosterschelde-School;4694AZ;SCHERPENISSE; 716;Tholen;Zeeland;Bo;nvt;Openbaar;41842;0;8;7;6;14;2;9;8;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;62
20161001;18RI;00;OBS De Springplank;9363AT;MARUM;  25;Marum;Groningen;Bo;nvt;Openbaar;41846;0;19;24;19;24;16;25;21;23;4;0;0;0;0;0;0;0;0;0;0;0;0;0;175
20161001;18RJ;00;Kennedyschool;3317KM;DORDRECHT; 505;Dordrecht;Zuid-Holland;Bo;nvt;Openbaar;41518;0;62;64;63;55;59;48;63;51;19;2;0;0;0;0;0;0;0;0;0;0;0;0;486
20161001;18RK;00;De Bloeiende Betuwe;4152EL;RHENOY; 236;Geldermalsen;Gelderland;Bo;nvt;Openbaar;41561;0;11;16;10;7;13;17;16;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;99
